Freq.	V(vo)
2.02735915737921e+005	(-5.38926333303515e+001dB,7.42034263481375e+000°)
2.07410951184211e+005	(-5.38886034990404e+001dB,7.59041638361392e+000°)
2.12193791684897e+005	(-5.38843859782485e+001dB,7.76433790437211e+000°)
2.17086923195408e+005	(-5.38799720510441e+001dB,7.94219059252494e+000°)
2.22092888996636e+005	(-5.38753525918846e+001dB,8.12405939650209e+000°)
2.27214291016840e+005	(-5.38705180374550e+001dB,8.31003085896006e+000°)
2.32453791184046e+005	(-5.38654584268361e+001dB,8.50019295069326e+000°)
2.37814112809617e+005	(-5.38601633028749e+001dB,8.69463529844925e+000°)
2.43298042003742e+005	(-5.38546217304139e+001dB,8.89344907781577e+000°)
2.48908429123560e+005	(-5.38488222772140e+001dB,9.09672700073890e+000°)
2.54648190254672e+005	(-5.38427529921444e+001dB,9.30456330741633e+000°)
2.60520308726829e+005	(-5.38364013613493e+001dB,9.51705382305660e+000°)
2.66527836664557e+005	(-5.38297543025980e+001dB,9.73429588786307e+000°)
2.72673896573550e+005	(-5.38227981356460e+001dB,9.95638835458302e+000°)
2.78961682963640e+005	(-5.38155185514097e+001dB,1.01834315839914e+001°)
2.85394464009193e+005	(-5.38079005895320e+001dB,1.04155274048977e+001°)
2.91975583247792e+005	(-5.37999285886868e+001dB,1.06527791580372e+001°)
2.98708461318095e+005	(-5.37915862090360e+001dB,1.08952914826125e+001°)
3.05596597737762e+005	(-5.37828563306518e+001dB,1.11431705218462e+001°)
3.12643572722385e+005	(-5.37737210880251e+001dB,1.13965236448859e+001°)
3.19853049046359e+005	(-5.37641617626503e+001dB,1.16554596602154e+001°)
3.27228773946671e+005	(-5.37541588350880e+001dB,1.19200884433688e+001°)
3.34774581070577e+005	(-5.37436918597214e+001dB,1.21905211987338e+001°)
3.42494392468203e+005	(-5.37327395347323e+001dB,1.24668699807344e+001°)
3.50392220631094e+005	(-5.37212795169387e+001dB,1.27492481739815e+001°)
3.58472170577764e+005	(-5.37092884987792e+001dB,1.30377699523709e+001°)
3.66738441987345e+005	(-5.36967421732550e+001dB,1.33325501436386e+001°)
3.75195331382435e+005	(-5.36836150763639e+001dB,1.36337045788057e+001°)
3.83847234362285e+005	(-5.36698806827117e+001dB,1.39413494015746e+001°)
3.92698647887473e+005	(-5.36555112267016e+001dB,1.42556014811275e+001°)
4.01754172617277e+005	(-5.36404777744040e+001dB,1.45765777707500e+001°)
4.11018515300932e+005	(-5.36247500781000e+001dB,1.49043955511496e+001°)
4.20496491224040e+005	(-5.36082966089269e+001dB,1.52391719061698e+001°)
4.30193026711389e+005	(-5.35910844278144e+001dB,1.55810238658651e+001°)
4.40113161687485e+005	(-5.35730792061545e+001dB,1.59300678817056e+001°)
4.50262052296131e+005	(-5.35542451305174e+001dB,1.62864197839220e+001°)
4.60644973580413e+005	(-5.35345448255455e+001dB,1.66501946429150e+001°)
4.71267322224487e+005	(-5.35139393735939e+001dB,1.70215061693571e+001°)
4.82134619358586e+005	(-5.34923881739218e+001dB,1.74004668173967e+001°)
4.93252513428715e+005	(-5.34698489554491e+001dB,1.77871871611437e+001°)
5.04626783132520e+005	(-5.34462776747634e+001dB,1.81817757807068e+001°)
5.16263340422850e+005	(-5.34216284787484e+001dB,1.85843388193493e+001°)
5.28168233580592e+005	(-5.33958536512522e+001dB,1.89949795955012e+001°)
5.40347650358355e+005	(-5.33689035421510e+001dB,1.94137982732573e+001°)
5.52807921196653e+005	(-5.33407264833911e+001dB,1.98408915745223e+001°)
5.65555522514247e+005	(-5.33112688179501e+001dB,2.02763519313845e+001°)
5.78597080074364e+005	(-5.32804747530334e+001dB,2.07202674607743e+001°)
5.91939372428544e+005	(-5.32482863542343e+001dB,2.11727212365954e+001°)
6.05589334439890e+005	(-5.32146434627097e+001dB,2.16337909425016e+001°)
6.19554060887578e+005	(-5.31794837156058e+001dB,2.21035479734457e+001°)
6.33840810154475e+005	(-5.31427423652651e+001dB,2.25820575393094e+001°)
6.48457007999794e+005	(-5.31043523844321e+001dB,2.30693773535244e+001°)
6.63410251418750e+005	(-5.30642442862963e+001dB,2.35655577107615e+001°)
6.78708312591217e+005	(-5.30223462075219e+001dB,2.40706402875843e+001°)
6.94359142921436e+005	(-5.29785837703976e+001dB,2.45846580273973e+001°)
7.10370877170880e+005	(-5.29328801116830e+001dB,2.51076342199361e+001°)
7.26751837686426e+005	(-5.28851558239490e+001dB,2.56395820387328e+001°)
7.43510538726022e+005	(-5.28353289460607e+001dB,2.61805038457699e+001°)
7.60655690884102e+005	(-5.27833149508781e+001dB,2.67303905648772e+001°)
7.78196205619056e+005	(-5.27290267424187e+001dB,2.72892210235040e+001°)
7.96141199885097e+005	(-5.26723745696301e+001dB,2.78569617821633e+001°)
8.14500000870938e+005	(-5.26132661521284e+001dB,2.84335659550411e+001°)
8.33282150847745e+005	(-5.25516065612246e+001dB,2.90189733095539e+001°)
8.52497412128878e+005	(-5.24872982871693e+001dB,2.96131095281509e+001°)
8.72155772144008e+005	(-5.24202412755785e+001dB,3.02158856995341e+001°)
8.92267448630233e+005	(-5.23503328636628e+001dB,3.08271984011706e+001°)
9.12842894942911e+005	(-5.22774678672424e+001dB,3.14469291383640e+001°)
9.33892805488948e+005	(-5.22015385375246e+001dB,3.20749445319828e+001°)
9.55428121285385e+005	(-5.21224346658852e+001dB,3.27110959155068e+001°)
9.77460035646162e+005	(-5.20400434570771e+001dB,3.33552201467420e+001°)
1.00000000000001e+006	(-5.19542497350029e+001dB,3.40071389960546e+001°)
1.02305972984252e+006	(-5.18649357809965e+001dB,3.46666604000416e+001°)
1.04665121082544e+006	(-5.17719813704573e+001dB,3.53335788968843e+001°)
1.07078670498641e+006	(-5.16752638656683e+001dB,3.60076760036139e+001°)
1.09547875712234e+006	(-5.15746579867199e+001dB,3.66887221625593e+001°)
1.12074020130979e+006	(-5.14700359437291e+001dB,3.73764772255875e+001°)
1.14658416757563e+006	(-5.13612672499332e+001dB,3.80706925151724e+001°)
1.17302408872163e+006	(-5.12482186665848e+001dB,3.87711124263940e+001°)
1.20007370730630e+006	(-5.11307539764925e+001dB,3.94774769381659e+001°)
1.22774708278788e+006	(-5.10087339309902e+001dB,4.01895235068372e+001°)
1.25605859883190e+006	(-5.08820159591119e+001dB,4.09069901018601e+001°)
1.28502297078732e+006	(-5.07504538184322e+001dB,4.16296186248023e+001°)
1.31465525333510e+006	(-5.06138972632480e+001dB,4.23571583427976e+001°)
1.34497084831304e+006	(-5.04721917586198e+001dB,4.30893692878954e+001°)
1.37598551272119e+006	(-5.03251777425606e+001dB,4.38260275663272e+001°)
1.40771536691174e+006	(-5.01726902338292e+001dB,4.45669294196540e+001°)
1.44017690296788e+006	(-5.00145580300598e+001dB,4.53118969937966e+001°)
1.47338699327574e+006	(-4.98506029711333e+001dB,4.60607840008324e+001°)
1.50736289929414e+006	(-4.96806388676950e+001dB,4.68134827577182e+001°)
1.54212228052648e+006	(-4.95044706730056e+001dB,4.75699305300888e+001°)
1.57768320369954e+006	(-4.93218930067557e+001dB,4.83301184301693e+001°)
1.61406415215391e+006	(-4.91326889516451e+001dB,4.90940996111487e+001°)
1.65128403545106e+006	(-4.89366283160097e+001dB,4.98619996759238e+001°)
1.68936219920181e+006	(-4.87334660375597e+001dB,5.06340270560210e+001°)
1.72831843512155e+006	(-4.85229399612391e+001dB,5.14104861065773e+001°)
1.76817299131728e+006	(-4.83047686930940e+001dB,5.21917906708294e+001°)
1.80894658281188e+006	(-4.80786489793149e+001dB,5.29784802250864e+001°)
1.85066040231105e+006	(-4.78442527953750e+001dB,5.37712382066845e+001°)
1.89333613121857e+006	(-4.76012241320765e+001dB,5.45709129665083e+001°)
1.93699595090553e+006	(-4.73491751275642e+001dB,5.53785428738071e+001°)
1.98166255423944e+006	(-4.70876821571456e+001dB,5.61953843038857e+001°)
2.02735915737922e+006	(-4.68162810199282e+001dB,5.70229459526117e+001°)
2.07410951184212e+006	(-4.65344615489924e+001dB,5.78630293955157e+001°)
2.12193791684898e+006	(-4.62416615772543e+001dB,5.87177774460187e+001°)
2.17086923195409e+006	(-4.59372604214405e+001dB,5.95897316897985e+001°)
2.22092888996636e+006	(-4.56205707841892e+001dB,6.04819044137674e+001°)
2.27214291016841e+006	(-4.52908304025897e+001dB,6.13978644055332e+001°)
2.32453791184047e+006	(-4.49471920762993e+001dB,6.23418443057101e+001°)
2.37814112809618e+006	(-4.45887126269416e+001dB,6.33188734932817e+001°)
2.43298042003743e+006	(-4.42143407680072e+001dB,6.43349439620355e+001°)
2.48908429123561e+006	(-4.38229035001801e+001dB,6.53972201560401e+001°)
2.54648190254673e+006	(-4.34130915942363e+001dB,6.65143051378972e+001°)
2.60520308726830e+006	(-4.29834444459011e+001dB,6.76965815332906e+001°)
2.66527836664557e+006	(-4.25323350267900e+001dB,6.89566520394048e+001°)
2.72673896573550e+006	(-4.20579571860571e+001dB,7.03099114715338e+001°)
2.78961682963641e+006	(-4.15583179188709e+001dB,7.17752969303219e+001°)
2.85394464009194e+006	(-4.10312408672051e+001dB,7.33762760881386e+001°)
2.91975583247793e+006	(-4.04743905508378e+001dB,7.51421575036919e+001°)
2.98708461318096e+006	(-3.98853353679708e+001dB,7.71098303810231e+001°)
3.05596597737763e+006	(-3.92616799569919e+001dB,7.93260696759050e+001°)
3.12643572722386e+006	(-3.86013198813068e+001dB,8.18505590257389e+001°)
3.19853049046360e+006	(-3.79029103477888e+001dB,8.47597523188042e+001°)
3.27228773946672e+006	(-3.71667028499035e+001dB,8.81515304040510e+001°)
3.34774581070578e+006	(-3.63959982957440e+001dB,9.21500992481824e+001°)
