Freq.	V(vo)
6.19554060887576e+004	2.00035895977375e-003,7.94200994954587e-005
6.33840810154472e+004	2.00037226907638e-003,8.12530148697131e-005
6.48457007999791e+004	2.00038619864084e-003,8.31283031832802e-005
6.63410251418748e+004	2.00040078156686e-003,8.50469497981625e-005
6.78708312591215e+004	2.00041604712373e-003,8.70099624080539e-005
6.94359142921433e+004	2.00043202613696e-003,8.90183725167133e-005
7.10370877170877e+004	2.00044875345940e-003,9.10732365111060e-005
7.26751837686423e+004	2.00046626366438e-003,9.31756354291446e-005
7.43510538726019e+004	2.00048459499074e-003,9.53266763565723e-005
7.60655690884099e+004	2.00050378114212e-003,9.75274913482697e-005
7.78196205619053e+004	2.00052386687870e-003,9.97792412969380e-005
7.96141199885094e+004	2.00054489400995e-003,1.02083113721535e-004
8.14500000870935e+004	2.00056690876876e-003,1.04440324981948e-004
8.33282150847741e+004	2.00058995164409e-003,1.06852118703142e-004
8.52497412128875e+004	2.00061407644532e-003,1.09319770771166e-004
8.72155772144004e+004	2.00063933042527e-003,1.11844585583704e-004
8.92267448630230e+004	2.00066576896941e-003,1.14427900173226e-004
9.12842894942907e+004	2.00069344790235e-003,1.17071083210447e-004
9.33892805488944e+004	2.00072242551346e-003,1.19775536275758e-004
9.55428121285381e+004	2.00075276171692e-003,1.22542694435873e-004
9.77460035646158e+004	2.00078452151768e-003,1.25374028022409e-004
1.00000000000001e+005	2.00081777561738e-003,1.28271043713463e-004
1.02305972984252e+005	2.00085258648276e-003,1.31235281584085e-004
1.04665121082543e+005	2.00088903560350e-003,1.34268323559179e-004
1.07078670498640e+005	2.00092719694971e-003,1.37371787019400e-004
1.09547875712234e+005	2.00096715362175e-003,1.40547330441972e-004
1.12074020130979e+005	2.00100898582597e-003,1.43796650911570e-004
1.14658416757563e+005	2.00105278706942e-003,1.47121490018711e-004
1.17302408872162e+005	2.00109864974166e-003,1.50523630626231e-004
1.20007370730630e+005	2.00114667160250e-003,1.54004899911073e-004
1.22774708278788e+005	2.00119695303902e-003,1.57567169630742e-004
1.25605859883189e+005	2.00124960696666e-003,1.61212360667889e-004
1.28502297078732e+005	2.00130473960215e-003,1.64942437695693e-004
1.31465525333509e+005	2.00136247300009e-003,1.68759418196088e-004
1.34497084831303e+005	2.00142292975888e-003,1.72665368465406e-004
1.37598551272118e+005	2.00148623854530e-003,1.76662406871769e-004
1.40771536691174e+005	2.00155253974403e-003,1.80752707438001e-004
1.44017690296787e+005	2.00162197499605e-003,1.84938497353952e-004
1.47338699327573e+005	2.00169469182333e-003,1.89222060137192e-004
1.50736289929413e+005	2.00177084737330e-003,1.93605738658479e-004
1.54212228052648e+005	2.00185060869231e-003,1.98091936963524e-004
1.57768320369953e+005	2.00193415013777e-003,2.02683120921472e-004
1.61406415215391e+005	2.00202164935342e-003,2.07381818091567e-004
1.65128403545105e+005	2.00211330075615e-003,2.12190625410887e-004
1.68936219920180e+005	2.00220930135008e-003,2.17112204774881e-004
1.72831843512154e+005	2.00230986473147e-003,2.22149291317302e-004
1.76817299131727e+005	2.00241520889788e-003,2.27304689770008e-004
1.80894658281187e+005	2.00252556448557e-003,2.32581280298069e-004
1.85066040231104e+005	2.00264117719653e-003,2.37982021985207e-004
1.89333613121856e+005	2.00276230153502e-003,2.43509951932844e-004
1.93699595090552e+005	2.00288920620652e-003,2.49168190282198e-004
1.98166255423943e+005	2.00302217177163e-003,2.54959941406053e-004
2.02735915737921e+005	2.00316149471474e-003,2.60888498524344e-004
2.07410951184211e+005	2.00330748517390e-003,2.66957245107422e-004
2.12193791684897e+005	2.00346047152103e-003,2.73169660166547e-004
2.17086923195408e+005	2.00362079627489e-003,2.79529318726396e-004
2.22092888996636e+005	2.00378882079878e-003,2.86039897423419e-004
2.27214291016840e+005	2.00396492858138e-003,2.92705179698520e-004
2.32453791184046e+005	2.00414951344463e-003,2.99529051612903e-004
2.37814112809617e+005	2.00434299764735e-003,3.06515516284744e-004
2.43298042003742e+005	2.00454582455482e-003,3.13668693013617e-004
2.48908429123560e+005	2.00475845931135e-003,3.20992821167550e-004
2.54648190254672e+005	2.00498138997206e-003,3.28492264593051e-004
2.60520308726829e+005	2.00521513318170e-003,3.36171519442959e-004
2.66527836664557e+005	2.00546023158617e-003,3.44035216487486e-004
2.72673896573550e+005	2.00571725624452e-003,3.52088127007389e-004
2.78961682963640e+005	2.00598680914613e-003,3.60335169057625e-004
2.85394464009193e+005	2.00626952383041e-003,3.68781412555841e-004
2.91975583247792e+005	2.00656607158513e-003,3.77432088889795e-004
2.98708461318095e+005	2.00687715246403e-003,3.86292588889649e-004
3.05596597737762e+005	2.00720351204616e-003,3.95368481289086e-004
3.12643572722385e+005	2.00754592975374e-003,4.04665508875226e-004
3.19853049046359e+005	2.00790523644454e-003,4.14189608762185e-004
3.27228773946671e+005	2.00828229902700e-003,4.23946905453069e-004
3.34774581070577e+005	2.00867804138044e-003,4.33943735045226e-004
3.42494392468203e+005	2.00909342535234e-003,4.44186634804692e-004
3.50392220631094e+005	2.00952948338500e-003,4.54682379700246e-004
3.58472170577764e+005	2.00998729801137e-003,4.65437970957235e-004
3.66738441987345e+005	2.01046800418796e-003,4.76460644968665e-004
3.75195331382435e+005	2.01097281572767e-003,4.87757906956665e-004
3.83847234362285e+005	2.01150300148379e-003,4.99337515474658e-004
3.92698647887473e+005	2.01205991572428e-003,5.11207521724473e-004
4.01754172617277e+005	2.01264497926676e-003,5.23376258988623e-004
4.11018515300932e+005	2.01325970314479e-003,5.35852376750576e-004
4.20496491224040e+005	2.01390567771744e-003,5.48644838740253e-004
4.30193026711389e+005	2.01458459305870e-003,5.61762955550890e-004
4.40113161687485e+005	2.01529823080102e-003,5.75216386067057e-004
4.50262052296131e+005	2.01604847827958e-003,5.89015164621906e-004
4.60644973580413e+005	2.01683733919474e-003,6.03169725626530e-004
4.71267322224487e+005	2.01766692662361e-003,6.17690907142821e-004
4.82134619358586e+005	2.01853948606310e-003,6.32589992084295e-004
4.93252513428715e+005	2.01945739051927e-003,6.47878715335280e-004
5.04626783132520e+005	2.02042315698013e-003,6.63569299077859e-004
5.16263340422850e+005	2.02143945162224e-003,6.79674474337351e-004
5.28168233580592e+005	2.02250909845620e-003,6.96207508054628e-004
5.40347650358355e+005	2.02363509169042e-003,7.13182236323310e-004
5.52807921196653e+005	2.02482061088730e-003,7.30613103245566e-004
5.65555522514247e+005	2.02606901734523e-003,7.48515173694908e-004
5.78597080074364e+005	2.02738388175551e-003,7.66904192862668e-004
5.91939372428544e+005	2.02876898848056e-003,7.85796612874651e-004
6.05589334439890e+005	2.03022835367213e-003,8.05209643101557e-004
6.19554060887578e+005	2.03176622776724e-003,8.25161275501679e-004
6.33840810154475e+005	2.03338713201525e-003,8.45670368277793e-004
6.48457007999794e+005	2.03509584929747e-003,8.66756657199289e-004
6.63410251418750e+005	2.03689746302804e-003,8.88440847923411e-004
6.78708312591217e+005	2.03879735475024e-003,9.10744642523639e-004
6.94359142921436e+005	2.04080123880522e-003,9.33690831777013e-004
7.10370877170880e+005	2.04291517199675e-003,9.57303347786393e-004
7.26751837686426e+005	2.04514557862172e-003,9.81607347897278e-004
7.43510538726022e+005	2.04749926979726e-003,1.00662929163563e-003
7.60655690884102e+005	2.04998346470504e-003,1.03239702709878e-003
7.78196205619056e+005	2.05260581273015e-003,1.05893988230498e-003
7.96141199885097e+005	2.05537442894165e-003,1.08628879209184e-003
8.14500000870938e+005	2.05829790081790e-003,1.11447637157627e-003
8.33282150847745e+005	2.06138533216494e-003,1.14353707412822e-003
8.52497412128878e+005	2.06464636154870e-003,1.17350730620255e-003
8.72155772144008e+005	2.06809118728277e-003,1.20442556375275e-003
8.92267448630233e+005	2.07173060729312e-003,1.23633261479237e-003
9.12842894942911e+005	2.07557603952601e-003,1.26927165050781e-003
9.33892805488948e+005	2.07963956091658e-003,1.30328849442987e-003
9.55428121285385e+005	2.08393392711050e-003,1.33843178308876e-003
9.77460035646162e+005	2.08847262319630e-003,1.37475324083560e-003
1.00000000000001e+006	2.09326987027524e-003,1.41230786955623e-003
1.02305972984252e+006	2.09834067914448e-003,1.45115428146051e-003
1.04665121082544e+006	2.10370087686913e-003,1.49135499343975e-003
1.07078670498641e+006	2.10936712358935e-003,1.53297673147301e-003
1.09547875712234e+006	2.11535696709391e-003,1.57609087387672e-003
1.12074020130979e+006	2.12168884729453e-003,1.62077380857642e-003
1.14658416757563e+006	2.12838213477220e-003,1.66710743702103e-003
1.17302408872163e+006	2.13545714610147e-003,1.71517967609292e-003
1.20007370730630e+006	2.14293516991034e-003,1.76508506953409e-003
1.22774708278788e+006	2.15083846143913e-003,1.81692539179036e-003
1.25605859883190e+006	2.15919025204783e-003,1.87081039679471e-003
1.28502297078732e+006	2.16801474713296e-003,1.92685866063728e-003
1.31465525333510e+006	2.17733710196589e-003,1.98519849765405e-003
1.34497084831304e+006	2.18718336713398e-003,2.04596894958574e-003
1.37598551272119e+006	2.19758045468692e-003,2.10932105096796e-003
1.40771536691174e+006	2.20855602696584e-003,2.17541908704500e-003
1.44017690296788e+006	2.22013838686445e-003,2.24444214910173e-003
1.47338699327574e+006	2.23235630382625e-003,2.31658583175039e-003
1.50736289929414e+006	2.24523880876714e-003,2.39206425774882e-003
1.54212228052648e+006	2.25881487704363e-003,2.47111223164018e-003
1.57768320369954e+006	2.27311307851519e-003,2.55398792649225e-003
1.61406415215391e+006	2.28816106717387e-003,2.64097577654436e-003
1.65128403545106e+006	2.30398496753209e-003,2.73238997068982e-003
1.68936219920181e+006	2.32060854326472e-003,2.82857833100363e-003
1.72831843512155e+006	2.33805217768761e-003,2.92992699953529e-003
1.76817299131728e+006	2.35633152557652e-003,3.03686572814492e-003
1.80894658281188e+006	2.37545580587806e-003,3.14987414726263e-003
1.85066040231105e+006	2.39542560474063e-003,3.26948908882253e-003
1.89333613121857e+006	2.41623004213755e-003,3.39631315946793e-003
1.93699595090553e+006	2.43784314412139e-003,3.53102497887006e-003
1.98166255423944e+006	2.46021910445998e-003,3.67439106094536e-003
2.02735915737922e+006	2.48328617982779e-003,3.82728013708136e-003
2.07410951184212e+006	2.50693873293266e-003,3.99068021112249e-003
2.12193791684898e+006	2.53102681624234e-003,4.16571893592233e-003
2.17086923195409e+006	2.55534244716291e-003,4.35368789237897e-003
2.22092888996636e+006	2.57960154554499e-003,4.55607228086384e-003
2.27214291016841e+006	2.60341983425881e-003,4.77458631068046e-003
2.32453791184047e+006	2.62628065916801e-003,5.01121642782365e-003
2.37814112809618e+006	2.64749161826359e-003,5.26827369908011e-003
2.43298042003743e+006	2.66612569171510e-003,5.54845733043538e-003
2.48908429123561e+006	2.68094075755136e-003,5.85493195550061e-003
2.54648190254673e+006	2.69026860019321e-003,6.19142102380775e-003
2.60520308726830e+006	2.69186055173216e-003,6.56231896464071e-003
2.66527836664557e+006	2.68267092810002e-003,6.97282421542343e-003
2.72673896573550e+006	2.65855043630306e-003,7.42909257230183e-003
2.78961682963641e+006	2.61380836182924e-003,7.93840632471877e-003
2.85394464009194e+006	2.54058228920787e-003,8.50934294076999e-003
2.91975583247793e+006	2.42792466807259e-003,9.15190583912434e-003
2.98708461318096e+006	2.26047368540120e-003,9.87753374311316e-003
3.05596597737763e+006	2.01652087894070e-003,1.06988157664434e-002
3.12643572722386e+006	1.66522858855823e-003,1.16285637456018e-002
3.19853049046360e+006	1.16272772283089e-003,1.26775560596719e-002
3.27228773946672e+006	4.46970845467868e-004,1.38496502182525e-002
3.34774581070578e+006	-5.68112080966049e-004,1.51319264413656e-002
3.42494392468204e+006	-1.99654119365080e-003,1.64761458325572e-002
3.50392220631095e+006	-3.97454554602189e-003,1.77672495966129e-002
3.58472170577765e+006	-6.62752663244042e-003,1.87795545255820e-002
3.66738441987346e+006	-9.98221671713389e-003,1.91430502562114e-002
3.75195331382437e+006	-1.38156381409950e-002,1.83898085510701e-002
3.83847234362286e+006	-1.75354229623795e-002,1.61757622540088e-002
3.92698647887474e+006	-2.03200250542140e-002,1.26208609596298e-002
4.01754172617278e+006	-2.15829976533996e-002,8.40673686969492e-003
4.11018515300933e+006	-2.13335724148056e-002,4.39331142064304e-003
4.20496491224041e+006	-2.00416531051975e-002,1.14077645226876e-003
4.30193026711391e+006	-1.82549443269166e-002,-1.21065745314572e-003
4.40113161687486e+006	-1.63661531804998e-002,-2.77833071024189e-003
4.50262052296132e+006	-1.45855248746774e-002,-3.75738015763127e-003
4.60644973580414e+006	-1.29976133995456e-002,-4.32710132392268e-003
4.71267322224488e+006	-1.16192942697195e-002,-4.62375494712586e-003
4.82134619358587e+006	-1.04370335937965e-002,-4.74252224132188e-003
4.93252513428717e+006	-9.42656516168818e-003,-4.74730036496421e-003
5.04626783132522e+006	-8.56204212766708e-003,-4.68021894965402e-003
5.16263340422852e+006	-7.81976135237508e-003,-4.56885580336305e-003
5.28168233580594e+006	-7.17933251538079e-003,-4.43122191210438e-003
5.40347650358357e+006	-6.62374173001982e-003,-4.27906983293590e-003
5.52807921196655e+006	-6.13899540102840e-003,-4.12005405091285e-003
5.65555522514249e+006	-5.71365054820220e-003,-3.95913531405475e-003
5.78597080074366e+006	-5.33835855074517e-003,-3.79949557383048e-003
5.91939372428545e+006	-5.00546712292464e-003,-3.64313706379633e-003
6.05589334439892e+006	-4.70869000986460e-003,-3.49127728430995e-003
6.19554060887580e+006	-4.44283949362829e-003,-3.34461109282475e-003
6.33840810154477e+006	-4.20361264697381e-003,-3.20348606283025e-003
6.48457007999796e+006	-3.98742137799721e-003,-3.06802033542670e-003
6.63410251418753e+006	-3.79125745349932e-003,-2.93818227660762e-003
6.78708312591220e+006	-3.61258526644776e-003,-2.81384452762750e-003
6.94359142921438e+006	-3.44925632054185e-003,-2.69482066839273e-003
7.10370877170882e+006	-3.29944090931887e-003,-2.58089023236577e-003
7.26751837686429e+006	-3.16157316462648e-003,-2.47181553942535e-003
7.43510538726024e+006	-3.03430667241840e-003,-2.36735294293077e-003
7.60655690884105e+006	-2.91647855540701e-003,-2.26726038860511e-003
7.78196205619059e+006	-2.80708014741210e-003,-2.17130224018792e-003
7.96141199885099e+006	-2.70523301465506e-003,-2.07925234444365e-003
8.14500000870940e+006	-2.61016914653185e-003,-1.99089571885678e-003
8.33282150847747e+006	-2.52121465685155e-003,-1.90602951227828e-003
8.52497412128881e+006	-2.43777621190677e-003,-1.82446332348697e-003
8.72155772144011e+006	-2.35932967271041e-003,-1.74601907449401e-003
8.92267448630236e+006	-2.28541061050052e-003,-1.67053069443834e-003
9.12842894942914e+006	-2.21560636207507e-003,-1.59784368281809e-003
9.33892805488951e+006	-2.14954919396702e-003,-1.52781440421587e-003
9.55428121285388e+006	-2.08691060139569e-003,-1.46030948760167e-003
9.77460035646165e+006	-2.02739646865025e-003,-1.39520521705617e-003
1.00000000000000e+007	-1.97074281713908e-003,-1.33238677344034e-003
