Freq.	V(vo)
6.48457007999794e+004	2.25145765690686e-001,-2.21861885656791e-002
6.63410251418751e+004	2.25050786636895e-001,-2.16800210325429e-002
6.78708312591218e+004	2.24959971437861e-001,-2.11843376825416e-002
6.94359142921437e+004	2.24873140728717e-001,-2.06989318491335e-002
7.10370877170881e+004	2.24790122639119e-001,-2.02235989309345e-002
7.26751837686427e+004	2.24710752506321e-001,-1.97581364922762e-002
7.43510538726023e+004	2.24634872506149e-001,-1.93023443359751e-002
7.60655690884103e+004	2.24562331475659e-001,-1.88560245995841e-002
7.78196205619057e+004	2.24492984744279e-001,-1.84189818381353e-002
7.96141199885098e+004	2.24426693609612e-001,-1.79910230368673e-002
8.14500000870939e+004	2.24363325277363e-001,-1.75719576936942e-002
8.33282150847746e+004	2.24302752536590e-001,-1.71615978474514e-002
8.52497412128879e+004	2.24244853807054e-001,-1.67597581542026e-002
8.72155772144009e+004	2.24189512558015e-001,-1.63662558587224e-002
8.92267448630234e+004	2.24136617098956e-001,-1.59809108182467e-002
9.12842894942912e+004	2.24086060832778e-001,-1.56035455846796e-002
9.33892805488949e+004	2.24037741515999e-001,-1.52339853340722e-002
9.55428121285386e+004	2.23991561345185e-001,-1.48720579130536e-002
9.77460035646163e+004	2.23947426868166e-001,-1.45175938493953e-002
1.00000000000000e+005	2.23905248357306e-001,-1.41704262883013e-002
