time	V(vout)
1.17E-03	3.354233
1.17E-03	3.297018
1.17E-03	3.260568
1.17E-03	3.240846
1.17E-03	3.231575
1.17E-03	3.226437
1.17E-03	3.218853
1.17E-03	3.215669
1.17E-03	3.211756
1.17E-03	3.207114
1.17E-03	3.201744
1.17E-03	3.195645
1.17E-03	3.188818
1.17E-03	3.181262
1.17E-03	3.137645
1.17E-03	3.130252
1.17E-03	3.113425
1.17E-03	3.108901
1.17E-03	3.099167
1.17E-03	3.078415
1.17E-03	3.033665
1.17E-03	2.988328
1.17E-03	2.924093
1.17E-03	2.823672
1.17E-03	2.631681
1.17E-03	2.429295
1.17E-03	2.219765
1.17E-03	1.979588
1.17E-03	1.76174
1.17E-03	1.455904
1.17E-03	1.160527
1.17E-03	0.7707174
1.17E-03	0.3374852
1.17E-03	-0.3343986
1.17E-03	-1.13747
1.17E-03	-2.119462
1.17E-03	-3.702178
1.17E-03	-4.355675
1.17E-03	-4.45855
1.17E-03	-4.623933
1.17E-03	-4.746027
1.17E-03	-4.831202
1.17E-03	-4.868938
1.17E-03	-4.897261
1.18E-03	-4.916822
1.18E-03	-4.929506
1.18E-03	-4.945111
1.18E-03	-4.959464
1.18E-03	-4.970319
1.18E-03	-4.975977
1.18E-03	-4.976373
1.18E-03	-4.976656
1.18E-03	-4.977131
1.18E-03	-4.978
1.18E-03	-4.97954
1.18E-03	-4.981159
1.18E-03	-4.98262
1.18E-03	-4.984003
1.19E-03	-4.985363
1.19E-03	-4.986751
1.19E-03	-4.987546
1.19E-03	-4.987982
1.19E-03	-4.98822
1.19E-03	-4.988261
1.19E-03	-4.988104
1.19E-03	-4.987749
1.19E-03	-4.987197
1.19E-03	-4.986448
1.19E-03	-4.981996
1.19E-03	-4.969591
1.20E-03	-4.951689
1.20E-03	-4.945645
1.20E-03	-4.914428
1.20E-03	-4.813409
1.20E-03	-4.779305
1.20E-03	-4.665441
1.20E-03	-4.488902
1.20E-03	-4.27362
1.20E-03	-4.00553
1.20E-03	-3.818254
1.20E-03	-3.618476
1.20E-03	-3.451231
1.20E-03	-3.356797
1.20E-03	-3.296325
1.20E-03	-3.257891
1.20E-03	-3.238549
1.20E-03	-3.229521
1.20E-03	-3.224818
1.20E-03	-3.218676
1.20E-03	-3.207249
1.20E-03	-3.187182
1.20E-03	-3.147184
1.20E-03	-3.091892
1.20E-03	-3.090568
1.20E-03	-3.081682
1.20E-03	-3.069302
1.20E-03	-3.043101
1.20E-03	-2.987438
1.20E-03	-2.931499
1.20E-03	-2.832591
1.20E-03	-2.642335
1.20E-03	-2.440868
1.20E-03	-2.227299
1.20E-03	-1.987302
1.20E-03	-1.770361
1.20E-03	-1.474882
1.20E-03	-1.18399
1.20E-03	-0.8062141
1.20E-03	-0.3788555
1.20E-03	0.4134902
1.20E-03	1.181814
1.20E-03	2.20797
1.20E-03	2.475885
1.20E-03	3.166957
1.20E-03	3.334704
1.20E-03	3.503445
1.20E-03	3.673181
1.20E-03	3.843911
1.20E-03	4.015635
1.20E-03	4.188353
1.20E-03	4.362066
1.20E-03	4.495667
1.20E-03	4.654366
1.20E-03	4.771088
1.20E-03	4.847219
1.20E-03	4.878968
1.20E-03	4.906998
1.20E-03	4.922204
1.20E-03	4.934276
1.21E-03	4.949789
1.21E-03	4.962995
1.21E-03	4.973089
1.21E-03	4.976775
1.21E-03	4.976833
1.21E-03	4.977195
1.21E-03	4.977898
1.21E-03	4.979152
1.21E-03	4.980761
1.21E-03	4.982236
1.21E-03	4.98367
1.22E-03	4.985014
1.22E-03	4.986413
1.22E-03	4.987092
1.22E-03	4.987503
1.22E-03	4.987792
1.22E-03	4.987961
1.22E-03	4.988008
1.22E-03	4.987935
1.22E-03	4.98774
1.22E-03	4.987425
1.22E-03	4.984059
1.22E-03	4.980046
1.22E-03	4.977145
1.22E-03	4.967849
1.22E-03	4.953738
1.22E-03	4.94713
1.22E-03	4.915964
1.23E-03	4.828141
1.23E-03	4.793458
1.23E-03	4.674254
1.23E-03	4.481935
1.23E-03	4.237482
1.23E-03	3.993425
1.23E-03	3.819057
1.23E-03	3.588879
1.23E-03	3.442368
1.23E-03	3.35399
1.23E-03	3.297477
1.23E-03	3.262133
1.23E-03	3.243721
1.23E-03	3.235741
1.23E-03	3.23115
1.23E-03	3.230053
1.23E-03	3.228547
1.23E-03	3.226633
1.23E-03	3.224311
1.23E-03	3.22158
1.23E-03	3.218441
1.23E-03	3.214893
1.23E-03	3.199572
1.23E-03	3.163742
1.23E-03	3.158227
1.23E-03	3.145127
1.23E-03	3.116083
1.23E-03	3.109874
1.23E-03	3.101198
1.23E-03	3.082818
1.23E-03	3.043256
1.23E-03	2.993202
1.23E-03	2.918051
1.23E-03	2.836894
1.23E-03	2.663157
1.23E-03	2.466326
1.23E-03	2.251059
1.23E-03	2.011157
1.23E-03	1.50604
1.23E-03	1.214547
1.23E-03	0.84216
1.23E-03	0.4172512
1.23E-03	-0.327867
1.23E-03	-1.142384
1.23E-03	-2.115529
1.23E-03	-3.638074
1.23E-03	-4.270486
1.23E-03	-4.374835
1.23E-03	-4.559163
1.23E-03	-4.693591
1.23E-03	-4.800437
1.23E-03	-4.865801
1.23E-03	-4.896026
1.23E-03	-4.916058
1.23E-03	-4.931263
1.23E-03	-4.944722
1.24E-03	-4.959177
1.24E-03	-4.969851
1.24E-03	-4.975822
1.24E-03	-4.976285
1.24E-03	-4.976628
1.24E-03	-4.97713
1.24E-03	-4.978042
1.24E-03	-4.979656
1.24E-03	-4.981229
1.24E-03	-4.982712
1.24E-03	-4.984066
1.25E-03	-4.98545
1.25E-03	-4.986816
1.25E-03	-4.987607
1.25E-03	-4.988129
1.25E-03	-4.988375
1.25E-03	-4.988347
1.25E-03	-4.988042
1.25E-03	-4.987463
1.25E-03	-4.986607
1.25E-03	-4.985477
1.25E-03	-4.978834
1.25E-03	-4.96524
1.25E-03	-4.958408
1.25E-03	-4.933987
1.25E-03	-4.921906
1.25E-03	-4.882328
1.25E-03	-4.865819
1.25E-03	-4.801238
1.25E-03	-4.599123
1.25E-03	-4.370338
1.26E-03	-4.117668
1.26E-03	-3.803622
1.26E-03	-3.611184
1.26E-03	-3.441946
1.26E-03	-3.362068
1.26E-03	-3.292912
1.26E-03	-3.260645
1.26E-03	-3.241849
1.26E-03	-3.230751
1.26E-03	-3.225295
1.26E-03	-3.218843
1.26E-03	-3.207584
1.26E-03	-3.191329
1.26E-03	-3.160638
1.26E-03	-3.155681
1.26E-03	-3.144063
1.26E-03	-3.118822
1.26E-03	-3.111786
1.26E-03	-3.096032
1.26E-03	-3.061451
1.26E-03	-3.000494
1.26E-03	-2.943827
1.26E-03	-2.885707
1.26E-03	-2.760054
1.26E-03	-2.565388
1.26E-03	-2.33602
1.26E-03	-2.11516
1.26E-03	-1.885524
1.26E-03	-1.648043
1.26E-03	-1.262366
1.26E-03	-0.8865014
1.26E-03	-0.4498192
1.26E-03	0.1144896
1.26E-03	0.9330145
1.26E-03	1.715346
1.26E-03	3.035247
1.26E-03	3.587645
1.26E-03	4.340472
1.26E-03	4.525799
1.26E-03	4.577389
1.26E-03	4.626472
1.26E-03	4.679172
1.26E-03	4.757239
1.26E-03	4.836757
1.26E-03	4.873062
1.26E-03	4.90385
1.26E-03	4.921226
1.26E-03	4.933123
1.26E-03	4.948415
1.26E-03	4.961687
1.27E-03	4.972201
1.27E-03	4.976491
1.27E-03	4.976761
1.27E-03	4.977157
1.27E-03	4.977909
1.27E-03	4.979244
1.27E-03	4.981002
1.27E-03	4.982394
1.27E-03	4.983867
1.28E-03	4.98516
1.28E-03	4.986609
1.28E-03	4.987442
1.28E-03	4.988142
1.28E-03	4.988481
1.28E-03	4.988459
1.28E-03	4.988075
1.28E-03	4.987331
1.28E-03	4.986226
1.28E-03	4.984759
1.28E-03	4.97921
1.28E-03	4.964444
1.28E-03	4.942573
1.28E-03	4.9356
1.28E-03	4.897639
1.28E-03	4.757803
1.28E-03	4.725178
1.28E-03	4.628067
1.28E-03	4.46478
1.28E-03	4.291411
1.28E-03	3.948734
1.28E-03	3.76242
1.28E-03	3.550177
1.29E-03	3.437953
1.29E-03	3.349695
1.29E-03	3.296776
1.29E-03	3.262359
1.29E-03	3.243789
1.29E-03	3.233994
1.29E-03	3.228363
1.29E-03	3.220101
1.29E-03	3.207312
1.29E-03	3.202533
1.29E-03	3.192304
1.29E-03	3.175002
1.29E-03	3.133742
1.29E-03	3.125182
1.29E-03	3.121707
1.29E-03	3.118108
1.29E-03	3.114385
1.29E-03	3.110537
1.29E-03	3.106565
1.29E-03	3.102468
1.29E-03	3.098247
1.29E-03	3.074769
1.29E-03	3.024147
1.29E-03	2.978323
1.29E-03	2.925975
1.29E-03	2.812279
1.29E-03	2.616669
1.29E-03	2.405838
1.29E-03	2.19749
1.29E-03	1.95858
1.29E-03	1.738258
1.29E-03	1.414215
1.29E-03	1.1113
1.29E-03	0.6627206
1.29E-03	0.2275333
1.29E-03	-0.439471
1.29E-03	-1.211523
1.29E-03	-2.337649
1.29E-03	-4.232485
1.29E-03	-4.453818
1.29E-03	-4.711017
1.29E-03	-4.830885
1.29E-03	-4.876582
1.29E-03	-4.909102
1.29E-03	-4.927812
1.29E-03	-4.938647
1.29E-03	-4.952383
1.29E-03	-4.964694
1.30E-03	-4.97512
1.30E-03	-4.975822
1.30E-03	-4.976378
1.30E-03	-4.976882
1.30E-03	-4.977469
1.30E-03	-4.978545
1.30E-03	-4.980166
1.30E-03	-4.981676
1.30E-03	-4.983145
1.30E-03	-4.984486
1.31E-03	-4.985876
1.31E-03	-4.987221
1.31E-03	-4.987954
1.31E-03	-4.987943
1.31E-03	-4.986686
1.31E-03	-4.982593
1.31E-03	-4.970127
1.31E-03	-4.950812
1.31E-03	-4.944477
1.31E-03	-4.912366
1.31E-03	-4.818141
1.31E-03	-4.784094
1.31E-03	-4.670313
1.31E-03	-4.48813
1.31E-03	-4.264588
1.31E-03	-4.007265
1.31E-03	-3.822154
1.31E-03	-3.623865
1.31E-03	-3.456741
1.31E-03	-3.361162
1.31E-03	-3.299248
1.31E-03	-3.259607
1.31E-03	-3.239867
1.32E-03	-3.230283
1.32E-03	-3.225443
1.32E-03	-3.219293
1.32E-03	-3.20785
1.32E-03	-3.187893
1.32E-03	-3.147711
1.32E-03	-3.092736
1.32E-03	-3.091403
1.32E-03	-3.082462
1.32E-03	-3.070005
1.32E-03	-3.043631
1.32E-03	-2.987569
1.32E-03	-2.930759
1.32E-03	-2.832597
1.32E-03	-2.62209
1.32E-03	-2.426348
1.32E-03	-2.221704
1.32E-03	-1.979746
1.32E-03	-1.763867
1.32E-03	-1.459463
1.32E-03	-1.165384
1.32E-03	-0.7809523
1.32E-03	-0.3509192
1.32E-03	0.3384462
1.32E-03	1.137701
1.32E-03	2.095598
1.32E-03	2.859208
1.32E-03	3.79093
1.32E-03	3.892028
1.32E-03	3.993044
1.32E-03	4.093978
1.32E-03	4.194831
1.32E-03	4.295601
1.32E-03	4.39629
1.32E-03	4.496897
1.32E-03	4.525119
1.32E-03	4.575096
1.32E-03	4.653944
1.32E-03	4.763076
1.32E-03	4.84698
1.32E-03	4.880971
1.32E-03	4.907853
1.32E-03	4.922564
1.32E-03	4.934886
1.32E-03	4.950661
1.32E-03	4.963561
1.32E-03	4.973474
1.33E-03	4.976482
1.33E-03	4.977324
1.33E-03	4.978055
1.33E-03	4.979105
1.33E-03	4.980227
1.33E-03	4.981631
1.33E-03	4.983124
1.33E-03	4.984529
1.34E-03	4.985901
1.34E-03	4.987241
1.34E-03	4.987936
1.34E-03	4.987727
1.34E-03	4.987846
1.34E-03	4.987544
1.34E-03	4.986819
1.34E-03	4.985673
1.34E-03	4.984104
1.34E-03	4.982114
1.34E-03	4.979702
1.34E-03	4.964305
1.34E-03	4.958854
1.34E-03	4.940381
1.34E-03	4.93267
1.34E-03	4.894401
1.34E-03	4.755512
1.34E-03	4.723413
1.34E-03	4.62904
1.34E-03	4.465322
1.34E-03	4.293228
1.34E-03	3.953159
1.34E-03	3.767774
1.34E-03	3.557307
1.34E-03	3.445495
1.34E-03	3.356789
1.34E-03	3.30413
1.34E-03	3.269749
1.34E-03	3.25143
1.34E-03	3.241802
1.34E-03	3.236371
1.34E-03	3.228504
1.34E-03	3.225158
1.34E-03	3.22105
1.34E-03	3.216181
1.34E-03	3.210551
1.34E-03	3.204159
1.34E-03	3.197006
1.34E-03	3.189091
1.35E-03	3.138651
1.35E-03	3.067075
1.35E-03	3.065476
1.35E-03	3.061997
1.35E-03	3.054929
1.35E-03	3.040365
1.35E-03	3.010427
1.35E-03	2.982928
1.35E-03	2.953704
1.35E-03	2.907709
1.35E-03	2.809777
1.35E-03	2.644222
1.35E-03	2.419893
1.35E-03	2.199443
1.35E-03	1.964662
1.35E-03	1.74279
1.35E-03	1.423441
1.35E-03	1.123437
1.35E-03	0.6777867
1.35E-03	0.2429467
1.35E-03	-0.4183866
1.35E-03	-1.189197
1.35E-03	-2.307338
1.35E-03	-4.201275
1.35E-03	-4.423336
1.35E-03	-4.702868
1.35E-03	-4.82715
1.35E-03	-4.876539
1.35E-03	-4.906166
1.35E-03	-4.925223
1.35E-03	-4.936436
1.35E-03	-4.950661
1.35E-03	-4.963495
1.35E-03	-4.973447
1.35E-03	-4.97647
1.36E-03	-4.977319
1.36E-03	-4.978053
1.36E-03	-4.979095
1.36E-03	-4.980225
1.36E-03	-4.981627
1.36E-03	-4.983122
1.36E-03	-4.984522
1.37E-03	-4.985897
1.37E-03	-4.987234
1.37E-03	-4.987913
1.37E-03	-4.987779
1.37E-03	-4.986724
1.37E-03	-4.983089
1.37E-03	-4.972118
1.37E-03	-4.952736
1.37E-03	-4.946409
1.37E-03	-4.925508
1.37E-03	-4.917481
1.37E-03	-4.886072
1.37E-03	-4.784712
1.37E-03	-4.75528
1.37E-03	-4.668754
1.37E-03	-4.502271
1.37E-03	-4.324464
1.37E-03	-4.020789
1.37E-03	-3.822206
1.37E-03	-3.621081
1.37E-03	-3.453725
1.37E-03	-3.362123
1.37E-03	-3.303882
1.37E-03	-3.267436
1.37E-03	-3.24922
1.37E-03	-3.241375
1.37E-03	-3.237102
1.37E-03	-3.231383
1.37E-03	-3.220307
1.37E-03	-3.201279
1.37E-03	-3.166364
1.37E-03	-3.160667
1.37E-03	-3.147205
1.37E-03	-3.118088
1.37E-03	-3.111392
1.37E-03	-3.096516
1.37E-03	-3.064158
1.37E-03	-2.993873
1.37E-03	-2.91327
1.37E-03	-2.832987
1.38E-03	-2.66157
1.38E-03	-2.460797
1.38E-03	-2.245508
1.38E-03	-2.007386
1.38E-03	-1.789727
1.38E-03	-1.496695
1.38E-03	-1.206241
1.38E-03	-0.8288238
1.38E-03	-0.4017659
1.38E-03	0.3889684
1.38E-03	1.158892
1.38E-03	2.185985
1.38E-03	2.454207
1.38E-03	3.146171
1.38E-03	3.311804
1.38E-03	3.478474
1.38E-03	3.64618
1.38E-03	3.814921
1.38E-03	3.984698
1.38E-03	4.155512
1.38E-03	4.327361
1.38E-03	4.464208
1.38E-03	4.639884
1.38E-03	4.767567
1.38E-03	4.84465
1.38E-03	4.876438
1.38E-03	4.906218
1.38E-03	4.922309
1.38E-03	4.934116
1.38E-03	4.949297
1.38E-03	4.96268
1.38E-03	4.972839
1.38E-03	4.976692
1.38E-03	4.976814
1.38E-03	4.977186
1.39E-03	4.977901
1.39E-03	4.979179
1.39E-03	4.980796
1.39E-03	4.982265
1.39E-03	4.983698
1.39E-03	4.98504
1.40E-03	4.98644
1.40E-03	4.987088
1.40E-03	4.987497
1.40E-03	4.987784
1.40E-03	4.98795
1.40E-03	4.987994
1.40E-03	4.987916
1.40E-03	4.987717
1.40E-03	4.987395
1.40E-03	4.987366
1.40E-03	4.986876
1.40E-03	4.985923
1.40E-03	4.984508
1.40E-03	4.982632
1.40E-03	4.980294
1.40E-03	4.977494
1.40E-03	4.966343
1.40E-03	4.938664
1.40E-03	4.930993
1.40E-03	4.893108
1.40E-03	4.784739
1.40E-03	4.752429
1.40E-03	4.654957
1.40E-03	4.493188
1.40E-03	4.313388
1.40E-03	3.980353
1.40E-03	3.788494
1.40E-03	3.561919
1.40E-03	3.432421
1.40E-03	3.347643
1.40E-03	3.293933
1.40E-03	3.260543
1.40E-03	3.242223
1.40E-03	3.234477
1.40E-03	3.229694
1.40E-03	3.222114
1.40E-03	3.219003
1.40E-03	3.215211
1.40E-03	3.210737
1.40E-03	3.205582
1.40E-03	3.199746
1.40E-03	3.193228
1.40E-03	3.18603
1.40E-03	3.138672
1.40E-03	3.071131
1.40E-03	3.069618
1.40E-03	3.066319
1.40E-03	3.059612
1.40E-03	3.045774
1.40E-03	3.017176
1.40E-03	2.987559
1.40E-03	2.952264
1.40E-03	2.879342
1.40E-03	2.74407
1.40E-03	2.555995
1.41E-03	2.312847
1.41E-03	2.07442
1.41E-03	1.853546
1.41E-03	1.602646
1.41E-03	1.251274
1.41E-03	0.8732383
1.41E-03	0.4480025
1.41E-03	-0.1659927
1.41E-03	-1.000508
1.41E-03	-1.824631
1.41E-03	-3.193313
1.41E-03	-4.669474
1.41E-03	-4.704272
1.41E-03	-4.804478
1.41E-03	-4.859964
1.41E-03	-4.889208
1.41E-03	-4.910616
1.41E-03	-4.924935
1.41E-03	-4.93676
1.41E-03	-4.951952
1.41E-03	-4.964217
1.41E-03	-4.973692
1.41E-03	-4.976624
1.41E-03	-4.977435
1.41E-03	-4.978149
1.42E-03	-4.979331
1.42E-03	-4.980442
1.42E-03	-4.981952
1.42E-03	-4.983352
1.42E-03	-4.984813
1.42E-03	-4.98613
1.43E-03	-4.987377
1.43E-03	-4.987966
1.43E-03	-4.986782
1.43E-03	-4.983761
1.43E-03	-4.975059
1.43E-03	-4.955816
1.43E-03	-4.949714
1.43E-03	-4.92917
1.43E-03	-4.921085
1.43E-03	-4.887483
1.43E-03	-4.775674
1.43E-03	-4.745694
1.43E-03	-4.657976
1.43E-03	-4.497518
1.43E-03	-4.326326
1.43E-03	-3.987209
1.43E-03	-3.792895
1.43E-03	-3.565287
1.43E-03	-3.434991
1.43E-03	-3.350846
1.43E-03	-3.297352
1.43E-03	-3.264231
1.43E-03	-3.24624
1.43E-03	-3.23876
1.43E-03	-3.23412
1.43E-03	-3.22682
1.43E-03	-3.21373
1.43E-03	-3.187698
1.43E-03	-3.144825
1.43E-03	-3.074032
1.43E-03	-3.072616
1.43E-03	-3.069515
1.43E-03	-3.063179
1.43E-03	-3.050129
1.43E-03	-3.023118
1.43E-03	-2.989547
1.43E-03	-2.948732
1.43E-03	-2.861122
1.43E-03	-2.72513
1.43E-03	-2.517533
1.43E-03	-2.278734
1.43E-03	-2.042306
1.44E-03	-1.558697
1.44E-03	-1.257634
1.44E-03	-0.8952026
1.44E-03	-0.4774684
1.44E-03	0.1717543
1.44E-03	1.016714
1.44E-03	1.865212
1.44E-03	3.251428
1.44E-03	3.376104
1.44E-03	3.501627
1.44E-03	3.627998
1.44E-03	3.755215
1.44E-03	3.88328
1.44E-03	4.012192
1.44E-03	4.141952
1.44E-03	4.333581
1.44E-03	4.601458
1.44E-03	4.744748
1.44E-03	4.838749
1.44E-03	4.876558
1.44E-03	4.906486
1.44E-03	4.923076
1.44E-03	4.93477
1.44E-03	4.949762
1.44E-03	4.962972
1.44E-03	4.973071
1.44E-03	4.976768
1.44E-03	4.976834
1.44E-03	4.977197
1.44E-03	4.977901
1.45E-03	4.979156
1.45E-03	4.980766
1.45E-03	4.98224
1.45E-03	4.983673
1.45E-03	4.985017
1.45E-03	4.986415
1.46E-03	4.987092
1.46E-03	4.9875
1.46E-03	4.987789
1.46E-03	4.987957
1.46E-03	4.988007
1.46E-03	4.987937
1.46E-03	4.987747
1.46E-03	4.987437
1.46E-03	4.987405
1.46E-03	4.986956
1.46E-03	4.986089
1.46E-03	4.984805
1.46E-03	4.983103
1.46E-03	4.980984
1.46E-03	4.978447
1.46E-03	4.96699
1.46E-03	4.946609
1.46E-03	4.940902
1.46E-03	4.913295
1.46E-03	4.81523
1.46E-03	4.783804
1.46E-03	4.678957
1.46E-03	4.490532
1.46E-03	4.268873
1.46E-03	4.019372
1.46E-03	3.833985
1.46E-03	3.638798
1.46E-03	3.471602
1.46E-03	3.374343
1.46E-03	3.309669
1.46E-03	3.267682
1.46E-03	3.247341
1.46E-03	3.236395
1.46E-03	3.231226
1.46E-03	3.230203
1.46E-03	3.228823
1.46E-03	3.227086
1.46E-03	3.224992
1.46E-03	3.222542
1.46E-03	3.219734
1.46E-03	3.21657
1.46E-03	3.203418
1.46E-03	3.16629
1.46E-03	3.120062
1.46E-03	3.11303
1.46E-03	3.107001
1.46E-03	3.098627
1.46E-03	3.080944
1.46E-03	3.042984
1.46E-03	2.99322
1.46E-03	2.920308
1.46E-03	2.839665
1.46E-03	2.666935
1.46E-03	2.470359
1.46E-03	2.253666
1.46E-03	2.014095
1.46E-03	1.51189
1.47E-03	1.220099
1.47E-03	0.849903
1.47E-03	0.4264633
1.47E-03	-0.3019319
1.47E-03	-1.133574
1.47E-03	-2.080204
1.47E-03	-3.580471
1.47E-03	-4.307973
1.47E-03	-4.502181
1.47E-03	-4.656553
1.47E-03	-4.77317
1.47E-03	-4.847184
1.47E-03	-4.878902
1.47E-03	-4.90687
1.47E-03	-4.922078
1.47E-03	-4.934165
1.47E-03	-4.9497
1.47E-03	-4.962934
1.47E-03	-4.973042
1.47E-03	-4.97676
1.47E-03	-4.976831
1.47E-03	-4.977195
1.47E-03	-4.9779
1.47E-03	-4.979158
1.48E-03	-4.980768
1.48E-03	-4.982242
1.48E-03	-4.983675
1.48E-03	-4.985019
1.48E-03	-4.986418
1.49E-03	-4.987091
1.49E-03	-4.987497
1.49E-03	-4.987785
1.49E-03	-4.987954
1.49E-03	-4.988005
1.49E-03	-4.987938
1.49E-03	-4.987752
1.49E-03	-4.987449
1.49E-03	-4.985015
1.49E-03	-4.977387
1.49E-03	-4.960075
1.49E-03	-4.950915
1.49E-03	-4.915886
1.49E-03	-4.896111
1.49E-03	-4.826666
1.49E-03	-4.795873
1.49E-03	-4.696899
1.49E-03	-4.455735
1.49E-03	-4.219865
1.49E-03	-3.978119
1.49E-03	-3.806706
1.49E-03	-3.584333
1.49E-03	-3.443099
1.49E-03	-3.352601
1.49E-03	-3.295222
1.49E-03	-3.258854
1.49E-03	-3.239513
1.49E-03	-3.230564
1.49E-03	-3.225644
1.49E-03	-3.218547
1.49E-03	-3.205776
1.49E-03	-3.1806
1.49E-03	-3.138375
1.49E-03	-3.069526
1.49E-03	-3.068125
1.49E-03	-3.065062
1.49E-03	-3.058844
1.49E-03	-3.046029
1.49E-03	-3.019537
1.49E-03	-2.989195
1.49E-03	-2.952829
1.49E-03	-2.874676
1.49E-03	-2.746481
1.49E-03	-2.549854
1.49E-03	-2.314742
1.49E-03	-2.068039
1.49E-03	-1.85289
1.49E-03	-1.596972
1.49E-03	-1.234306
1.50E-03	-0.808901
1.50E-03	-0.3983105
1.50E-03	0.2638362
1.50E-03	1.115529
1.50E-03	1.969869
1.50E-03	2.192522
1.50E-03	2.653718
1.50E-03	3.596498
1.50E-03	4.453553
1.50E-03	4.483389
1.50E-03	4.536537
1.50E-03	4.621347
1.50E-03	4.741297
1.50E-03	4.826108
1.50E-03	4.863599
1.50E-03	4.891626
1.50E-03	4.911976
1.50E-03	4.927288
1.50E-03	4.940458
1.50E-03	4.956684
1.50E-03	4.967573
1.50E-03	4.975482
1.50E-03	4.976132
1.50E-03	4.976612
1.50E-03	4.977194
1.50E-03	4.978116
1.50E-03	4.979745
1.51E-03	4.98129
1.51E-03	4.982785
1.51E-03	4.984127
1.51E-03	4.985522
1.51E-03	4.986878
1.52E-03	4.987663
1.52E-03	4.988171
1.52E-03	4.988805
1.52E-03	4.988741
1.52E-03	4.987978
1.52E-03	4.986516
1.52E-03	4.984356
1.52E-03	4.981496
1.52E-03	4.977938
1.52E-03	4.966625
1.52E-03	4.945507
1.52E-03	4.93942
1.52E-03	4.908739
1.52E-03	4.798166
1.52E-03	4.766036
1.52E-03	4.662997
1.52E-03	4.493994
1.52E-03	4.299439
1.52E-03	4.008287
1.52E-03	3.817597
1.52E-03	3.611506
1.52E-03	3.443581
1.52E-03	3.352539
1.52E-03	3.297082
1.52E-03	3.262636
1.52E-03	3.244662
1.52E-03	3.237116
1.52E-03	3.232675
1.52E-03	3.231623
1.52E-03	3.230202
1.52E-03	3.228413
1.52E-03	3.226256
1.52E-03	3.22373
1.52E-03	3.220836
1.52E-03	3.217574
1.52E-03	3.203707
1.52E-03	3.165931
1.52E-03	3.118715
1.52E-03	3.11485
1.52E-03	3.109271
1.52E-03	3.097543
1.52E-03	3.072546
1.52E-03	3.018762
1.52E-03	2.978263
1.52E-03	2.929634
1.52E-03	2.824348
1.52E-03	2.63189
1.52E-03	2.427231
1.52E-03	2.218132
1.52E-03	1.979175
1.52E-03	1.760894
1.52E-03	1.450731
1.52E-03	1.153981
1.52E-03	0.758881
1.53E-03	0.3232938
1.53E-03	-0.3319581
1.53E-03	-1.129559
1.53E-03	-2.12117
1.53E-03	-3.729963
1.53E-03	-4.392264
1.53E-03	-4.493651
1.53E-03	-4.64902
1.53E-03	-4.767054
1.53E-03	-4.84413
1.53E-03	-4.876086
1.53E-03	-4.905946
1.53E-03	-4.922133
1.53E-03	-4.93394
1.53E-03	-4.949122
1.53E-03	-4.962567
1.53E-03	-4.972753
1.53E-03	-4.976662
1.53E-03	-4.976805
1.53E-03	-4.97718
1.53E-03	-4.9779
1.53E-03	-4.979185
1.54E-03	-4.980805
1.54E-03	-4.982273
1.54E-03	-4.983705
1.54E-03	-4.985047
1.54E-03	-4.986448
1.54E-03	-4.987087
1.54E-03	-4.987488
1.55E-03	-4.987772
1.55E-03	-4.987939
1.55E-03	-4.98799
1.55E-03	-4.987923
1.55E-03	-4.98774
1.55E-03	-4.987441
1.55E-03	-4.984907
1.55E-03	-4.97713
1.55E-03	-4.959444
1.55E-03	-4.949882
1.55E-03	-4.912979
1.55E-03	-4.891672
1.55E-03	-4.816063
1.55E-03	-4.782397
1.55E-03	-4.678648
1.55E-03	-4.490922
1.55E-03	-4.27177
1.55E-03	-4.020269
1.55E-03	-3.832128
1.55E-03	-3.641053
1.55E-03	-3.47426
1.55E-03	-3.37627
1.55E-03	-3.308344
1.55E-03	-3.268187
1.55E-03	-3.245512
1.55E-03	-3.233279
1.55E-03	-3.227804
1.55E-03	-3.221883
1.55E-03	-3.210595
1.55E-03	-3.192216
1.55E-03	-3.156496
1.55E-03	-3.150971
1.55E-03	-3.137873
1.55E-03	-3.108977
1.55E-03	-3.097387
1.55E-03	-3.083359
1.55E-03	-3.053192
1.55E-03	-2.987986
1.55E-03	-2.91882
1.55E-03	-2.826619
1.55E-03	-2.629312
1.55E-03	-2.431537
1.55E-03	-2.225123
1.55E-03	-1.983873
1.55E-03	-1.767295
1.55E-03	-1.463354
1.55E-03	-1.168912
1.55E-03	-0.783338
1.55E-03	-0.3524255
1.56E-03	0.3355025
1.56E-03	1.136324
1.56E-03	2.098093
1.56E-03	2.864907
1.56E-03	3.800589
1.56E-03	4.490693
1.56E-03	4.518673
1.56E-03	4.568388
1.56E-03	4.647244
1.56E-03	4.757232
1.56E-03	4.842017
1.56E-03	4.87658
1.56E-03	4.90614
1.56E-03	4.922326
1.56E-03	4.93416
1.56E-03	4.949355
1.56E-03	4.962736
1.56E-03	4.972896
1.56E-03	4.976709
1.56E-03	4.976816
1.56E-03	4.977185
1.56E-03	4.977898
1.56E-03	4.97917
1.56E-03	4.980786
1.57E-03	4.982257
1.57E-03	4.98369
1.57E-03	4.985033
1.57E-03	4.986433
1.57E-03	4.987088
1.57E-03	4.987485
1.57E-03	4.987769
1.58E-03	4.987939
1.58E-03	4.987996
