Time (s),Channel 1 (V)
-7.89E-06,-4.961889156
-7.82E-06,-4.96562999
-7.75E-06,-4.969370824
-7.68E-06,-4.976852492
-7.61E-06,-4.976852492
-7.54E-06,-4.969370824
-7.47E-06,-4.969370824
-7.40E-06,-4.973111658
-7.33E-06,-4.976852492
-7.26E-06,-4.973111658
-7.19E-06,-4.973111658
-7.12E-06,-4.969370824
-7.05E-06,-4.961889156
-6.98E-06,-4.96562999
-6.91E-06,-4.96562999
-6.84E-06,-4.958148321
-6.77E-06,-4.954407487
-6.70E-06,-4.950666653
-6.63E-06,-4.946925819
-6.56E-06,-4.943184985
-6.49E-06,-4.939444151
-6.42E-06,-4.939444151
-6.35E-06,-4.935703317
-6.28E-06,-4.928221649
-6.21E-06,-4.913258313
-6.14E-06,-4.909517478
-6.07E-06,-4.905776644
-6.00E-06,-4.890813308
-5.93E-06,-4.868368304
-5.86E-06,-4.834700797
-5.79E-06,-4.793551622
-5.72E-06,-4.711253272
-5.65E-06,-4.561619909
-5.58E-06,-4.367096537
-5.51E-06,-4.172573164
-5.44E-06,-4.011717299
-5.37E-06,-3.873306438
-5.30E-06,-3.757340581
-5.23E-06,-3.675042231
-5.16E-06,-3.61892972
-5.09E-06,-3.570298877
-5.02E-06,-3.544113039
-4.95E-06,-3.521668034
-4.88E-06,-3.506704698
-4.81E-06,-3.495482196
-4.74E-06,-3.488000527
-4.67E-06,-3.480518859
-4.60E-06,-3.465555523
-4.53E-06,-3.443110518
-4.46E-06,-3.420665514
-4.39E-06,-3.394479675
-4.32E-06,-3.349589666
-4.25E-06,-3.312181326
-4.18E-06,-3.267291317
-4.11E-06,-3.222401308
-4.04E-06,-3.173770465
-3.97E-06,-3.128880456
-3.90E-06,-3.087731281
-3.83E-06,-3.027877935
-3.76E-06,-2.98672876
-3.69E-06,-2.938097917
-3.62E-06,-2.900689577
-3.55E-06,-2.848317899
-3.48E-06,-2.795946222
-3.41E-06,-2.747315379
-3.34E-06,-2.687462034
-3.27E-06,-2.646312859
-3.20E-06,-2.593941182
-3.13E-06,-2.537828671
-3.06E-06,-2.481716159
-2.99E-06,-2.433085316
-2.92E-06,-2.380713639
-2.85E-06,-2.332082796
-2.78E-06,-2.287192787
-2.71E-06,-2.238561944
-2.64E-06,-2.186190267
-2.57E-06,-2.130077756
-2.50E-06,-2.077706079
-2.43E-06,-2.021593567
-2.36E-06,-1.965481056
-2.29E-06,-1.905627711
-2.22E-06,-1.856996868
-2.15E-06,-1.804625191
-2.08E-06,-1.744771845
-2.01E-06,-1.696141002
-1.94E-06,-1.640028491
-1.87E-06,-1.587656814
-1.80E-06,-1.535285137
-1.73E-06,-1.486654294
-1.66E-06,-1.430541783
-1.59E-06,-1.370688437
-1.52E-06,-1.307094258
-1.45E-06,-1.247240913
-1.38E-06,-1.194869235
-1.31E-06,-1.120052554
-1.24E-06,-1.067680877
-1.17E-06,-1.004086697
-1.10E-06,-0.95171502
-1.03E-06,-0.891861675
-9.58E-07,-0.8507125
-8.88E-07,-0.790859155
-8.18E-07,-0.727264975
-7.48E-07,-0.671152464
-6.78E-07,-0.607558285
-6.08E-07,-0.551445773
-5.38E-07,-0.499074096
-4.68E-07,-0.427998249
-3.98E-07,-0.360663235
-3.28E-07,-0.30080989
-2.58E-07,-0.240956545
-1.88E-07,-0.173621531
-1.18E-07,-0.106286518
-4.79E-08,-0.050174006
2.21E-08,0.020901841
9.21E-08,0.080755186
1.62E-07,0.144349366
2.32E-07,0.211684379
3.02E-07,0.271537725
3.72E-07,0.327650236
4.42E-07,0.398726083
5.12E-07,0.458579429
5.82E-07,0.53339611
6.52E-07,0.600731124
7.22E-07,0.671806971
7.92E-07,0.731660317
8.62E-07,0.802736164
9.32E-07,0.866330344
1.00E-06,0.929924523
1.07E-06,0.997259536
1.14E-06,1.053372048
1.21E-06,1.116966227
1.28E-06,1.180560406
1.35E-06,1.24789542
1.42E-06,1.315230433
1.49E-06,1.375083779
1.56E-06,1.43119629
1.63E-06,1.491049635
1.70E-06,1.550902981
1.77E-06,1.607015492
1.84E-06,1.685573007
1.91E-06,1.752908021
1.98E-06,1.8165022
2.05E-06,1.891318882
2.12E-06,1.966135564
2.19E-06,2.033470577
2.26E-06,2.097064756
2.33E-06,2.160658936
2.40E-06,2.227993949
2.47E-06,2.291588129
2.54E-06,2.362663976
2.61E-06,2.433739824
2.68E-06,2.504815671
2.75E-06,2.568409851
2.82E-06,2.646967366
2.89E-06,2.706820712
2.96E-06,2.774155725
3.03E-06,2.845231573
3.10E-06,2.908825752
3.17E-06,2.976160766
3.24E-06,3.032273277
3.31E-06,3.110830793
3.38E-06,3.174424972
3.45E-06,3.234278317
3.52E-06,3.301613331
3.59E-06,3.368948344
3.66E-06,3.436283358
3.73E-06,3.511100039
3.80E-06,3.582175887
3.87E-06,3.645770066
3.94E-06,3.71310508
4.01E-06,3.780440093
4.08E-06,3.844034273
4.15E-06,3.903887618
4.22E-06,3.960000129
4.29E-06,4.019853474
4.36E-06,4.090929322
4.43E-06,4.158264335
4.50E-06,4.233081017
4.57E-06,4.289193528
4.64E-06,4.349046874
4.71E-06,4.412641053
4.78E-06,4.479976066
4.85E-06,4.532347744
4.92E-06,4.580978587
4.99E-06,4.62960943
5.06E-06,4.667017771
5.13E-06,4.704426111
5.20E-06,4.738093618
5.27E-06,4.764279457
5.34E-06,4.790465295
5.41E-06,4.801687797
5.48E-06,4.820391968
5.55E-06,4.83161447
5.62E-06,4.850318641
5.69E-06,4.857800309
5.76E-06,4.869022811
5.83E-06,4.876504479
5.90E-06,4.872763645
5.97E-06,4.887726981
6.04E-06,4.89520865
6.11E-06,4.89520865
6.18E-06,4.89520865
6.25E-06,4.89520865
6.32E-06,4.887726981
6.39E-06,4.891467815
6.46E-06,4.902690318
6.53E-06,4.902690318
6.60E-06,4.898949484
6.67E-06,4.906431152
6.74E-06,4.89520865
6.81E-06,4.898949484
6.88E-06,4.902690318
6.95E-06,4.906431152
7.02E-06,4.910171986
7.09E-06,4.91391282
7.16E-06,4.928876156
7.23E-06,4.928876156
7.30E-06,4.928876156
7.37E-06,4.928876156
7.44E-06,4.928876156
7.51E-06,4.93261699
7.58E-06,4.936357824
7.65E-06,4.93261699
7.72E-06,4.928876156
7.79E-06,4.936357824
7.86E-06,4.928876156
7.93E-06,4.921394488
8.00E-06,4.921394488
8.07E-06,4.921394488
8.14E-06,4.921394488
8.21E-06,4.925135322
8.28E-06,4.940098659
8.35E-06,4.93261699
8.42E-06,4.928876156
8.49E-06,4.928876156
8.56E-06,4.925135322
8.63E-06,4.917653654
8.70E-06,4.921394488
8.77E-06,4.925135322
8.84E-06,4.928876156
8.91E-06,4.925135322
8.98E-06,4.925135322
9.05E-06,4.940098659
9.12E-06,4.940098659
9.19E-06,4.936357824
9.26E-06,4.943839493
9.33E-06,4.943839493
9.40E-06,4.940098659
9.47E-06,4.947580327
9.54E-06,4.943839493
9.61E-06,4.947580327
9.68E-06,4.947580327
9.75E-06,4.943839493
9.82E-06,4.940098659
9.89E-06,4.940098659
9.96E-06,4.940098659
1.00E-05,4.928876156
1.01E-05,4.936357824
1.02E-05,4.947580327
1.02E-05,4.951321161
1.03E-05,4.955061995
1.04E-05,4.951321161
1.05E-05,4.951321161
1.05E-05,4.943839493
1.06E-05,4.943839493
1.07E-05,4.93261699
1.07E-05,4.936357824
1.08E-05,4.93261699
1.09E-05,4.943839493
1.09E-05,4.943839493
1.10E-05,4.951321161
1.11E-05,4.962543663
1.12E-05,4.958802829
1.12E-05,4.958802829
1.13E-05,4.962543663
1.14E-05,4.966284497
1.14E-05,4.970025331
1.15E-05,4.966284497
1.16E-05,4.970025331
1.16E-05,4.970025331
1.17E-05,4.962543663
1.18E-05,4.966284497
1.19E-05,4.970025331
1.19E-05,4.955061995
1.20E-05,4.958802829
1.21E-05,4.951321161
1.21E-05,4.955061995
1.22E-05,4.947580327
1.23E-05,4.958802829
1.23E-05,4.955061995
1.24E-05,4.966284497
1.25E-05,4.962543663
1.26E-05,4.966284497
1.26E-05,4.966284497
1.27E-05,4.966284497
1.28E-05,4.962543663
1.28E-05,4.958802829
1.29E-05,4.962543663
1.30E-05,4.955061995
1.30E-05,4.966284497
1.31E-05,4.955061995
1.32E-05,4.966284497
1.33E-05,4.962543663
1.33E-05,4.977506999
1.34E-05,4.977506999
1.35E-05,4.981247833
1.35E-05,4.988729502
1.36E-05,4.973766165
1.37E-05,4.981247833
1.37E-05,4.977506999
1.38E-05,4.981247833
1.39E-05,4.970025331
1.40E-05,4.973766165
1.40E-05,4.962543663
1.41E-05,4.966284497
1.42E-05,4.966284497
1.42E-05,4.973766165
1.43E-05,4.970025331
1.44E-05,4.973766165
1.44E-05,4.970025331
1.45E-05,4.973766165
1.46E-05,4.973766165
1.47E-05,4.970025331
1.47E-05,4.970025331
1.48E-05,4.973766165
1.49E-05,4.966284497
1.49E-05,4.973766165
1.50E-05,4.977506999
1.51E-05,4.977506999
1.51E-05,4.973766165
1.52E-05,4.977506999
1.53E-05,4.977506999
1.54E-05,4.970025331
1.54E-05,4.973766165
1.55E-05,4.977506999
1.56E-05,4.973766165
1.56E-05,4.966284497
1.57E-05,4.973766165
1.58E-05,4.984988667
1.58E-05,4.977506999
1.59E-05,4.984988667
1.60E-05,4.981247833
1.61E-05,4.988729502
1.61E-05,4.992470336
1.62E-05,4.999952004
1.63E-05,4.99621117
1.63E-05,4.99621117
1.64E-05,4.99621117
1.65E-05,4.999952004
1.65E-05,4.992470336
1.66E-05,4.999952004
1.67E-05,4.99621117
1.68E-05,4.992470336
1.68E-05,4.984988667
1.69E-05,4.984988667
1.70E-05,4.988729502
1.70E-05,4.99621117
1.71E-05,4.999952004
1.72E-05,4.99621117
1.72E-05,4.992470336
1.73E-05,5.003692838
1.74E-05,4.99621117
1.75E-05,4.999952004
1.75E-05,5.003692838
1.76E-05,4.984988667
1.77E-05,4.99621117
1.77E-05,4.99621117
1.78E-05,4.992470336
1.79E-05,4.992470336
1.79E-05,4.999952004
1.80E-05,5.003692838
1.81E-05,5.011174506
1.82E-05,5.01491534
1.82E-05,5.018656174
1.83E-05,5.007433672
1.84E-05,5.003692838
1.84E-05,5.007433672
1.85E-05,4.999952004
1.86E-05,5.003692838
1.86E-05,5.003692838
1.87E-05,4.992470336
1.88E-05,4.984988667
1.89E-05,4.981247833
1.89E-05,4.992470336
1.90E-05,4.981247833
1.91E-05,4.984988667
1.91E-05,4.988729502
1.92E-05,4.988729502
1.93E-05,4.988729502
1.93E-05,4.999952004
1.94E-05,4.988729502
1.95E-05,4.992470336
1.96E-05,4.992470336
1.96E-05,4.992470336
1.97E-05,4.99621117
1.98E-05,4.999952004
1.98E-05,5.011174506
1.99E-05,5.003692838
2.00E-05,5.003692838
2.00E-05,4.99621117
2.01E-05,4.999952004
2.02E-05,5.003692838
2.03E-05,5.003692838
2.03E-05,5.007433672
2.04E-05,5.011174506
2.05E-05,4.999952004
2.05E-05,4.992470336
2.06E-05,4.99621117
2.07E-05,4.992470336
2.07E-05,4.999952004
2.08E-05,4.999952004
2.09E-05,4.99621117
2.10E-05,4.992470336
2.10E-05,4.973766165
2.11E-05,4.962543663
2.12E-05,4.962543663
2.12E-05,4.955061995
2.13E-05,4.958802829
2.14E-05,4.955061995
2.14E-05,4.955061995
2.15E-05,4.947580327
2.16E-05,4.947580327
2.17E-05,4.955061995
2.17E-05,4.955061995
2.18E-05,4.951321161
2.19E-05,4.947580327
2.19E-05,4.936357824
2.20E-05,4.928876156
2.21E-05,4.928876156
2.21E-05,4.906431152
2.22E-05,4.906431152
2.23E-05,4.906431152
2.24E-05,4.898949484
2.24E-05,4.89520865
2.25E-05,4.880245313
2.26E-05,4.865281977
2.26E-05,4.854059475
2.27E-05,4.83161447
2.28E-05,4.797946963
2.28E-05,4.723130282
2.29E-05,4.592201089
2.30E-05,4.408900219
2.31E-05,4.214376847
2.31E-05,4.038557645
2.32E-05,3.870220111
2.33E-05,3.73180925
2.33E-05,3.619584228
2.34E-05,3.533545044
2.35E-05,3.469950864
2.35E-05,3.436283358
2.36E-05,3.417579187
2.37E-05,3.413838353
2.38E-05,3.406356685
2.38E-05,3.398875017
2.39E-05,3.391393349
2.40E-05,3.372689178
2.40E-05,3.36520751
2.41E-05,3.34650334
2.42E-05,3.324058335
2.42E-05,3.294131663
2.43E-05,3.252982488
2.44E-05,3.204351645
2.45E-05,3.16320247
2.45E-05,3.114571627
2.46E-05,3.069681618
2.47E-05,3.017309941
2.47E-05,2.961197429
2.48E-05,2.912566586
2.49E-05,2.852713241
2.49E-05,2.800341564
2.50E-05,2.744229053
2.51E-05,2.688116541
2.52E-05,2.628263196
2.52E-05,2.579632353
2.53E-05,2.527260676
2.54E-05,2.482370667
2.54E-05,2.441221492
2.55E-05,2.385108981
2.56E-05,2.336478138
2.56E-05,2.280365626
2.57E-05,2.239216452
2.58E-05,2.18310394
2.59E-05,2.138213931
2.59E-05,2.074619752
2.60E-05,2.011025573
2.61E-05,1.96239473
2.61E-05,1.913763886
2.62E-05,1.853910541
2.63E-05,1.801538864
2.63E-05,1.741685519
2.64E-05,1.685573007
2.65E-05,1.629460496
2.66E-05,1.577088819
2.66E-05,1.524717142
2.67E-05,1.464863797
2.68E-05,1.393787949
2.68E-05,1.345157106
2.69E-05,1.285303761
2.70E-05,1.22919125
2.70E-05,1.176819572
2.71E-05,1.116966227
2.72E-05,1.049631214
2.73E-05,0.993518702
2.73E-05,0.941147025
2.74E-05,0.885034514
2.75E-05,0.821440335
2.75E-05,0.765327823
2.76E-05,0.71669698
2.77E-05,0.645621133
2.77E-05,0.589508622
2.78E-05,0.529655276
2.79E-05,0.469801931
2.80E-05,0.398726083
2.80E-05,0.342613572
2.81E-05,0.286501061
2.82E-05,0.219166047
2.82E-05,0.159312702
2.83E-05,0.091977689
2.84E-05,0.028383509
2.84E-05,-0.031469836
2.85E-05,-0.098804849
2.86E-05,-0.162399029
2.87E-05,-0.233474876
2.87E-05,-0.297069056
2.88E-05,-0.371885737
2.89E-05,-0.431739083
2.89E-05,-0.499074096
2.90E-05,-0.573890778
2.91E-05,-0.630003289
2.91E-05,-0.693597468
2.92E-05,-0.753450814
2.93E-05,-0.809563325
2.94E-05,-0.876898338
2.94E-05,-0.944233352
2.95E-05,-1.015309199
2.96E-05,-1.071421711
2.96E-05,-1.138756724
2.97E-05,-1.202350904
2.98E-05,-1.277167585
2.98E-05,-1.340761765
2.99E-05,-1.411837612
3.00E-05,-1.48291346
3.01E-05,-1.546507639
3.01E-05,-1.613842653
3.02E-05,-1.681177666
3.03E-05,-1.755994348
3.03E-05,-1.815847693
3.04E-05,-1.879441872
3.05E-05,-1.95051772
3.05E-05,-2.017852733
3.06E-05,-2.073965245
3.07E-05,-2.145041092
3.08E-05,-2.219857774
3.08E-05,-2.287192787
3.09E-05,-2.354527801
3.10E-05,-2.41812198
3.10E-05,-2.485456994
3.11E-05,-2.545310339
3.12E-05,-2.623867855
3.12E-05,-2.694943702
3.13E-05,-2.751056213
3.14E-05,-2.818391227
3.15E-05,-2.893207908
3.15E-05,-2.964283756
3.16E-05,-3.027877935
3.17E-05,-3.106435451
3.17E-05,-3.173770465
3.18E-05,-3.241105478
3.19E-05,-3.304699657
3.19E-05,-3.364553003
3.20E-05,-3.43562885
3.21E-05,-3.49922303
3.22E-05,-3.566558043
3.22E-05,-3.633893057
3.23E-05,-3.697487236
3.24E-05,-3.757340581
3.24E-05,-3.817193927
3.25E-05,-3.88452894
3.26E-05,-3.948123119
3.26E-05,-4.019198967
3.27E-05,-4.090274815
3.28E-05,-4.153868994
3.29E-05,-4.228685676
3.29E-05,-4.284798187
3.30E-05,-4.3521332
3.31E-05,-4.419468214
3.31E-05,-4.483062393
3.32E-05,-4.542915738
3.33E-05,-4.602769084
3.33E-05,-4.643918259
3.34E-05,-4.677585765
3.35E-05,-4.707512438
3.36E-05,-4.733698277
3.36E-05,-4.756143281
3.37E-05,-4.78232912
3.38E-05,-4.804774124
3.38E-05,-4.81973746
3.39E-05,-4.834700797
3.40E-05,-4.838441631
3.40E-05,-4.849664133
3.41E-05,-4.857145801
3.42E-05,-4.864627469
3.43E-05,-4.868368304
3.43E-05,-4.868368304
3.44E-05,-4.868368304
3.45E-05,-4.872109138
3.45E-05,-4.88333164
3.46E-05,-4.894554142
3.47E-05,-4.898294976
3.47E-05,-4.909517478
3.48E-05,-4.909517478
3.49E-05,-4.909517478
3.50E-05,-4.905776644
3.50E-05,-4.909517478
3.51E-05,-4.905776644
3.52E-05,-4.909517478
3.52E-05,-4.916999147
3.53E-05,-4.924480815
3.54E-05,-4.913258313
3.54E-05,-4.920739981
3.55E-05,-4.916999147
3.56E-05,-4.916999147
3.57E-05,-4.920739981
3.57E-05,-4.928221649
3.58E-05,-4.920739981
3.59E-05,-4.916999147
3.59E-05,-4.924480815
3.60E-05,-4.924480815
3.61E-05,-4.924480815
3.61E-05,-4.928221649
3.62E-05,-4.931962483
3.63E-05,-4.924480815
3.64E-05,-4.916999147
3.64E-05,-4.916999147
3.65E-05,-4.928221649
3.66E-05,-4.928221649
3.66E-05,-4.928221649
3.67E-05,-4.931962483
3.68E-05,-4.935703317
3.68E-05,-4.939444151
3.69E-05,-4.939444151
3.70E-05,-4.943184985
3.71E-05,-4.943184985
3.71E-05,-4.946925819
3.72E-05,-4.946925819
3.73E-05,-4.946925819
3.73E-05,-4.935703317
3.74E-05,-4.935703317
3.75E-05,-4.939444151
3.75E-05,-4.943184985
3.76E-05,-4.950666653
3.77E-05,-4.943184985
3.78E-05,-4.939444151
3.78E-05,-4.935703317
3.79E-05,-4.931962483
3.80E-05,-4.935703317
3.80E-05,-4.935703317
3.81E-05,-4.928221649
3.82E-05,-4.935703317
3.82E-05,-4.935703317
3.83E-05,-4.939444151
3.84E-05,-4.943184985
3.85E-05,-4.943184985
3.85E-05,-4.943184985
3.86E-05,-4.946925819
3.87E-05,-4.950666653
3.87E-05,-4.943184985
3.88E-05,-4.935703317
3.89E-05,-4.935703317
3.89E-05,-4.935703317
3.90E-05,-4.943184985
3.91E-05,-4.950666653
3.92E-05,-4.961889156
3.92E-05,-4.961889156
3.93E-05,-4.958148321
3.94E-05,-4.958148321
3.94E-05,-4.961889156
3.95E-05,-4.969370824
3.96E-05,-4.96562999
3.96E-05,-4.96562999
3.97E-05,-4.96562999
3.98E-05,-4.954407487
3.99E-05,-4.958148321
3.99E-05,-4.950666653
4.00E-05,-4.950666653
4.01E-05,-4.958148321
4.01E-05,-4.958148321
4.02E-05,-4.961889156
4.03E-05,-4.958148321
4.03E-05,-4.96562999
4.04E-05,-4.961889156
4.05E-05,-4.958148321
4.06E-05,-4.954407487
4.06E-05,-4.961889156
4.07E-05,-4.96562999
4.08E-05,-4.973111658
4.08E-05,-4.973111658
4.09E-05,-4.980593326
4.10E-05,-4.980593326
4.10E-05,-4.991815828
4.11E-05,-4.976852492
4.12E-05,-4.973111658
4.13E-05,-4.969370824
4.13E-05,-4.976852492
4.14E-05,-4.973111658
4.15E-05,-4.96562999
4.15E-05,-4.958148321
4.16E-05,-4.958148321
4.17E-05,-4.969370824
4.17E-05,-4.976852492
4.18E-05,-4.980593326
4.19E-05,-4.976852492
4.20E-05,-4.969370824
4.20E-05,-4.980593326
4.21E-05,-4.980593326
4.22E-05,-4.969370824
4.22E-05,-4.969370824
4.23E-05,-4.969370824
4.24E-05,-4.969370824
4.24E-05,-4.976852492
4.25E-05,-4.988074994
4.26E-05,-4.98433416
4.27E-05,-4.988074994
4.27E-05,-4.991815828
4.28E-05,-4.988074994
4.29E-05,-4.976852492
4.29E-05,-4.980593326
4.30E-05,-4.973111658
4.31E-05,-4.976852492
4.31E-05,-4.973111658
4.32E-05,-4.98433416
4.33E-05,-4.980593326
4.34E-05,-4.988074994
4.34E-05,-4.98433416
4.35E-05,-4.98433416
4.36E-05,-4.991815828
4.36E-05,-4.988074994
4.37E-05,-4.98433416
4.38E-05,-4.980593326
4.38E-05,-4.988074994
4.39E-05,-4.980593326
4.40E-05,-4.98433416
4.41E-05,-4.980593326
4.41E-05,-4.980593326
4.42E-05,-4.988074994
4.43E-05,-4.988074994
4.43E-05,-4.991815828
4.44E-05,-4.995556662
4.45E-05,-4.988074994
4.45E-05,-4.98433416
4.46E-05,-4.973111658
4.47E-05,-4.973111658
4.48E-05,-4.973111658
4.48E-05,-4.98433416
4.49E-05,-4.988074994
4.50E-05,-4.988074994
4.50E-05,-4.991815828
4.51E-05,-4.991815828
4.52E-05,-4.98433416
4.52E-05,-4.999297496
4.53E-05,-4.999297496
4.54E-05,-4.999297496
4.55E-05,-4.999297496
4.55E-05,-4.999297496
4.56E-05,-4.995556662
4.57E-05,-4.991815828
4.57E-05,-4.995556662
4.58E-05,-4.991815828
4.59E-05,-4.988074994
4.59E-05,-4.995556662
4.60E-05,-4.995556662
4.61E-05,-4.999297496
4.62E-05,-4.995556662
4.62E-05,-5.00303833
4.63E-05,-5.006779165
4.64E-05,-5.00303833
4.64E-05,-4.999297496
4.65E-05,-4.995556662
4.66E-05,-4.995556662
4.66E-05,-4.991815828
4.67E-05,-4.995556662
4.68E-05,-4.976852492
4.69E-05,-4.98433416
4.69E-05,-4.991815828
4.70E-05,-4.991815828
4.71E-05,-4.991815828
4.71E-05,-4.995556662
4.72E-05,-4.995556662
4.73E-05,-5.006779165
4.73E-05,-5.010519999
4.74E-05,-5.010519999
4.75E-05,-5.014260833
4.76E-05,-5.006779165
4.76E-05,-5.00303833
4.77E-05,-5.00303833
4.78E-05,-4.995556662
4.78E-05,-5.00303833
4.79E-05,-5.00303833
4.80E-05,-4.995556662
4.80E-05,-4.988074994
4.81E-05,-4.995556662
4.82E-05,-4.995556662
4.83E-05,-4.999297496
4.83E-05,-4.995556662
4.84E-05,-4.995556662
4.85E-05,-4.98433416
4.85E-05,-4.98433416
4.86E-05,-4.98433416
4.87E-05,-4.976852492
4.87E-05,-4.969370824
4.88E-05,-4.969370824
4.89E-05,-4.961889156
4.90E-05,-4.961889156
4.90E-05,-4.950666653
4.91E-05,-4.950666653
4.92E-05,-4.954407487
4.92E-05,-4.958148321
4.93E-05,-4.961889156
4.94E-05,-4.961889156
4.94E-05,-4.961889156
4.95E-05,-4.961889156
4.96E-05,-4.961889156
4.97E-05,-4.96562999
4.97E-05,-4.961889156
4.98E-05,-4.961889156
4.99E-05,-4.950666653
4.99E-05,-4.950666653
5.00E-05,-4.946925819
5.01E-05,-4.946925819
5.01E-05,-4.935703317
5.02E-05,-4.928221649
5.03E-05,-4.916999147
5.04E-05,-4.924480815
5.04E-05,-4.920739981
5.05E-05,-4.905776644
5.06E-05,-4.909517478
5.06E-05,-4.898294976
5.07E-05,-4.890813308
5.08E-05,-4.868368304
5.08E-05,-4.838441631
5.09E-05,-4.80103329
5.10E-05,-4.71873494
5.11E-05,-4.572842411
5.11E-05,-4.378319039
5.12E-05,-4.191277335
5.13E-05,-4.022939801
5.13E-05,-3.88452894
5.14E-05,-3.772303918
5.15E-05,-3.6825239
5.15E-05,-3.61892972
5.16E-05,-3.577780545
5.17E-05,-3.540372205
5.18E-05,-3.5179272
5.18E-05,-3.506704698
5.19E-05,-3.495482196
5.20E-05,-3.495482196
5.20E-05,-3.491741361
5.21E-05,-3.476778025
5.22E-05,-3.461814689
5.22E-05,-3.443110518
5.23E-05,-3.413183846
5.24E-05,-3.379516339
5.25E-05,-3.33462633
5.25E-05,-3.297217989
5.26E-05,-3.248587146
5.27E-05,-3.199956303
5.27E-05,-3.15132546
5.28E-05,-3.102694617
5.29E-05,-3.046582106
5.29E-05,-2.997951263
5.30E-05,-2.94932042
5.31E-05,-2.88572624
5.32E-05,-2.833354563
5.32E-05,-2.788464554
5.33E-05,-2.732352043
5.34E-05,-2.676239532
5.34E-05,-2.638831191
5.35E-05,-2.586459514
5.36E-05,-2.534087837
5.36E-05,-2.481716159
5.37E-05,-2.433085316
5.38E-05,-2.380713639
5.39E-05,-2.328341962
5.39E-05,-2.283451953
5.40E-05,-2.246043612
5.41E-05,-2.189931101
5.41E-05,-2.130077756
5.42E-05,-2.081446913
5.43E-05,-2.025334401
5.43E-05,-1.972962724
5.44E-05,-1.920591047
5.45E-05,-1.856996868
5.46E-05,-1.808366025
5.46E-05,-1.752253514
5.47E-05,-1.70362267
5.48E-05,-1.647510159
5.48E-05,-1.595138482
5.49E-05,-1.539025971
5.50E-05,-1.486654294
5.50E-05,-1.415578446
5.51E-05,-1.366947603
5.52E-05,-1.307094258
5.53E-05,-1.250981747
5.53E-05,-1.194869235
5.54E-05,-1.131275056
5.55E-05,-1.082644213
5.55E-05,-1.030272536
5.56E-05,-0.955455854
5.57E-05,-0.899343343
5.57E-05,-0.8507125
5.58E-05,-0.790859155
5.59E-05,-0.734746643
5.60E-05,-0.678634132
5.60E-05,-0.611299119
5.61E-05,-0.551445773
5.62E-05,-0.48411076
5.62E-05,-0.416775746
5.63E-05,-0.349440733
5.64E-05,-0.289587388
5.64E-05,-0.240956545
5.65E-05,-0.177362365
5.66E-05,-0.11750902
5.67E-05,-0.061396509
5.67E-05,0.002197671
5.68E-05,0.062051016
5.69E-05,0.125645195
5.69E-05,0.192980209
5.70E-05,0.260315222
5.71E-05,0.316427734
5.71E-05,0.376281079
5.72E-05,0.43239359
5.73E-05,0.503469438
5.74E-05,0.563322783
5.74E-05,0.626916962
5.75E-05,0.69799281
5.76E-05,0.757846155
5.76E-05,0.821440335
5.77E-05,0.89999785
5.78E-05,0.96359203
5.78E-05,1.019704541
5.79E-05,1.090780389
5.80E-05,1.150633734
5.81E-05,1.22919125
5.81E-05,1.292785429
5.82E-05,1.367602111
5.83E-05,1.434937124
5.83E-05,1.498531303
5.84E-05,1.554643815
5.85E-05,1.618237994
5.85E-05,1.685573007
5.86E-05,1.756648855
5.87E-05,1.8165022
5.88E-05,1.883837214
5.88E-05,1.947431393
5.89E-05,2.014766407
5.90E-05,2.08210142
5.90E-05,2.149436434
5.91E-05,2.220512281
5.92E-05,2.284106461
5.92E-05,2.355182308
5.93E-05,2.42999899
5.94E-05,2.493593169
5.95E-05,2.560928183
5.95E-05,2.61329986
5.96E-05,2.688116541
5.97E-05,2.751710721
5.97E-05,2.8153049
5.98E-05,2.882639914
5.99E-05,2.946234093
5.99E-05,3.013569106
6.00E-05,3.084644954
6.01E-05,3.151979967
6.02E-05,3.226796649
6.02E-05,3.286649994
6.03E-05,3.350244174
6.04E-05,3.410097519
6.04E-05,3.477432533
6.05E-05,3.544767546
6.06E-05,3.619584228
6.06E-05,3.675696739
6.07E-05,3.743031752
6.08E-05,3.810366766
6.09E-05,3.877701779
6.09E-05,3.956259295
6.10E-05,4.023594309
6.11E-05,4.087188488
6.11E-05,4.147041833
6.12E-05,4.203154344
6.13E-05,4.266748524
6.13E-05,4.330342703
6.14E-05,4.397677717
6.15E-05,4.453790228
6.16E-05,4.517384407
6.16E-05,4.569756084
6.17E-05,4.622127762
6.18E-05,4.659536102
6.18E-05,4.696944443
6.19E-05,4.723130282
6.20E-05,4.74931612
6.20E-05,4.779242793
6.21E-05,4.794206129
6.22E-05,4.824132802
6.23E-05,4.827873636
6.23E-05,4.839096138
6.24E-05,4.850318641
6.25E-05,4.857800309
6.25E-05,4.861541143
6.26E-05,4.865281977
6.27E-05,4.876504479
6.27E-05,4.883986147
6.28E-05,4.891467815
6.29E-05,4.887726981
6.30E-05,4.898949484
6.30E-05,4.902690318
6.31E-05,4.89520865
6.32E-05,4.906431152
6.32E-05,4.898949484
6.33E-05,4.910171986
6.34E-05,4.91391282
6.34E-05,4.91391282
6.35E-05,4.91391282
6.36E-05,4.902690318
6.37E-05,4.902690318
6.37E-05,4.906431152
6.38E-05,4.910171986
6.39E-05,4.906431152
6.39E-05,4.906431152
