Freq.	V(vo)
1.02305972984252e+005	(-6.00010856575764e+001dB,-8.63838145161520e-002°)
1.04665121082544e+005	(-6.00011184108729e+001dB,-8.83641205299670e-002°)
1.07078670498641e+005	(-6.00011526812682e+001dB,-9.03892683348014e-002°)
1.09547875712235e+005	(-6.00011885388052e+001dB,-9.24602340732368e-002°)
1.12074020130979e+005	(-6.00012260603826e+001dB,-9.45780122711157e-002°)
1.14658416757564e+005	(-6.00012653196555e+001dB,-9.67436161900075e-002°)
1.17302408872163e+005	(-6.00013063971450e+001dB,-9.89580777556048e-002°)
1.20007370730630e+005	(-6.00013493735076e+001dB,-1.01222447813985e-001°)
1.22774708278788e+005	(-6.00013943430134e+001dB,-1.03537795931665e-001°)
1.25605859883190e+005	(-6.00014413933426e+001dB,-1.05905210911050e-001°)
1.28502297078732e+005	(-6.00014906190649e+001dB,-1.08325800551033e-001°)
1.31465525333510e+005	(-6.00015421182768e+001dB,-1.10800691748091e-001°)
1.34497084831304e+005	(-6.00015959993450e+001dB,-1.13331030331829e-001°)
1.37598551272119e+005	(-6.00016523708082e+001dB,-1.15917981272542e-001°)
1.40771536691174e+005	(-6.00017113413843e+001dB,-1.18562728630255e-001°)
1.44017690296788e+005	(-6.00017730368179e+001dB,-1.21266475026884e-001°)
1.47338699327574e+005	(-6.00018375763108e+001dB,-1.24030442108980e-001°)
1.50736289929414e+005	(-6.00019050893705e+001dB,-1.26855869941583e-001°)
1.54212228052649e+005	(-6.00019757158172e+001dB,-1.29744016769827e-001°)
1.57768320369954e+005	(-6.00020495956880e+001dB,-1.32696159025218e-001°)
1.61406415215391e+005	(-6.00021268726134e+001dB,-1.35713590920546e-001°)
1.65128403545106e+005	(-6.00022077072972e+001dB,-1.38797623671683e-001°)
1.68936219920181e+005	(-6.00022922539494e+001dB,-1.41949585749356e-001°)
1.72831843512155e+005	(-6.00023806838708e+001dB,-1.45170821673388e-001°)
1.76817299131728e+005	(-6.00024731753579e+001dB,-1.48462691728044e-001°)
1.80894658281188e+005	(-6.00025699069765e+001dB,-1.51826571532950e-001°)
1.85066040231105e+005	(-6.00026710710425e+001dB,-1.55263850882273e-001°)
1.89333613121857e+005	(-6.00027768668953e+001dB,-1.58775933136047e-001°)
1.93699595090553e+005	(-6.00028875009079e+001dB,-1.62364234312375e-001°)
1.98166255423944e+005	(-6.00030031965991e+001dB,-1.66030181716539e-001°)
2.02735915737922e+005	(-6.00031241710701e+001dB,-1.69775213661404e-001°)
2.07410951184212e+005	(-6.00032506653229e+001dB,-1.73600777153280e-001°)
2.12193791684898e+005	(-6.00033829240644e+001dB,-1.77508327263112e-001°)
2.17086923195409e+005	(-6.00035211990839e+001dB,-1.81499325536931e-001°)
2.22092888996637e+005	(-6.00036657661003e+001dB,-1.85575237711518e-001°)
2.27214291016841e+005	(-6.00038168978320e+001dB,-1.89737533004832e-001°)
2.32453791184047e+005	(-6.00039748808440e+001dB,-1.93987681547976e-001°)
2.37814112809618e+005	(-6.00041400222915e+001dB,-1.98327151999277e-001°)
2.43298042003744e+005	(-6.00043126330924e+001dB,-2.02757409987732e-001°)
2.48908429123561e+005	(-6.00044930380382e+001dB,-2.07279915252815e-001°)
2.54648190254674e+005	(-6.00046815825359e+001dB,-2.11896118687056e-001°)
2.60520308726830e+005	(-6.00048786157811e+001dB,-2.16607460246362e-001°)
2.66527836664558e+005	(-6.00050845076000e+001dB,-2.21415365119204e-001°)
2.72673896573551e+005	(-6.00052996383554e+001dB,-2.26321240893613e-001°)
