Freq.	V(vo)
1.57768320369954e+000	(1.21470547144058e+001dB,1.79993639058716e+002°)
1.61406415215391e+000	(1.21470547118821e+001dB,1.79993492377130e+002°)
1.65128403545106e+000	(1.21470547092405e+001dB,1.79993342313106e+002°)
1.68936219920181e+000	(1.21470547064758e+001dB,1.79993188788646e+002°)
1.72831843512155e+000	(1.21470547035820e+001dB,1.79993031723954e+002°)
1.76817299131728e+000	(1.21470547005533e+001dB,1.79992871037393e+002°)
1.80894658281188e+000	(1.21470546973832e+001dB,1.79992706645443e+002°)
1.85066040231105e+000	(1.21470546940653e+001dB,1.79992538462659e+002°)
1.89333613121857e+000	(1.21470546905926e+001dB,1.79992366401626e+002°)
1.93699595090553e+000	(1.21470546869579e+001dB,1.79992190372912e+002°)
1.98166255423944e+000	(1.21470546831537e+001dB,1.79992010285023e+002°)
2.02735915737922e+000	(1.21470546791719e+001dB,1.79991826044357e+002°)
2.07410951184212e+000	(1.21470546750044e+001dB,1.79991637555151e+002°)
2.12193791684898e+000	(1.21470546706425e+001dB,1.79991444719434e+002°)
2.17086923195409e+000	(1.21470546660771e+001dB,1.79991247436979e+002°)
2.22092888996637e+000	(1.21470546612987e+001dB,1.79991045605244e+002°)
2.27214291016841e+000	(1.21470546562974e+001dB,1.79990839119323e+002°)
2.32453791184047e+000	(1.21470546510628e+001dB,1.79990627871893e+002°)
2.37814112809618e+000	(1.21470546455839e+001dB,1.79990411753155e+002°)
2.43298042003744e+000	(1.21470546398495e+001dB,1.79990190650778e+002°)
2.48908429123561e+000	(1.21470546338476e+001dB,1.79989964449839e+002°)
2.54648190254674e+000	(1.21470546275657e+001dB,1.79989733032769e+002°)
2.60520308726830e+000	(1.21470546209907e+001dB,1.79989496279283e+002°)
2.66527836664558e+000	(1.21470546141089e+001dB,1.79989254066327e+002°)
2.72673896573551e+000	(1.21470546069062e+001dB,1.79989006268006e+002°)
2.78961682963641e+000	(1.21470545993674e+001dB,1.79988752755523e+002°)
2.85394464009194e+000	(1.21470545914769e+001dB,1.79988493397110e+002°)
2.91975583247794e+000	(1.21470545832183e+001dB,1.79988228057964e+002°)
2.98708461318097e+000	(1.21470545745745e+001dB,1.79987956600169e+002°)
3.05596597737763e+000	(1.21470545655274e+001dB,1.79987678882631e+002°)
