Freq.	V(vo)
6.94359142921434e+003	(1.12083384727642e+001dB,1.53988327804703e+002°)
7.10370877170878e+003	(1.11691336425885e+001dB,1.53471274369166e+002°)
7.26751837686424e+003	(1.11284754736779e+001dB,1.52947171639209e+002°)
7.43510538726020e+003	(1.10863243923700e+001dB,1.52416105221411e+002°)
7.60655690884100e+003	(1.10426408034390e+001dB,1.51878171625838e+002°)
7.78196205619054e+003	(1.09973851697587e+001dB,1.51333478512918e+002°)
7.96141199885094e+003	(1.09505181023533e+001dB,1.50782144890104e+002°)
8.14500000870935e+003	(1.09020004514329e+001dB,1.50224301286157e+002°)
8.33282150847742e+003	(1.08517933997405e+001dB,1.49660089895753e+002°)
8.52497412128875e+003	(1.07998585615991e+001dB,1.49089664678101e+002°)
8.72155772144005e+003	(1.07461580867965e+001dB,1.48513191406884e+002°)
8.92267448630230e+003	(1.06906547625894e+001dB,1.47930847694247e+002°)
9.12842894942908e+003	(1.06333121166232e+001dB,1.47342822975241e+002°)
9.33892805488945e+003	(1.05740945313538e+001dB,1.46749318403587e+002°)
9.55428121285382e+003	(1.05129673473869e+001dB,1.46150546747474e+002°)
9.77460035646159e+003	(1.04498969752964e+001dB,1.45546732201103e+002°)
1.00000000000001e+004	(1.03848510042716e+001dB,1.44938110156003e+002°)
1.02305972984252e+004	(1.03177983086815e+001dB,1.44324926925015e+002°)
1.04665121082544e+004	(1.02487091544491e+001dB,1.43707439407324e+002°)
1.07078670498640e+004	(1.01775553084017e+001dB,1.43085914673727e+002°)
1.09547875712234e+004	(1.01043101310444e+001dB,1.42460629564661e+002°)
1.12074020130979e+004	(1.00289486818702e+001dB,1.41831870157502e+002°)
1.14658416757563e+004	(9.95144780862077e+000dB,1.41199931239573e+002°)
1.17302408872162e+004	(9.87178623512227e+000dB,1.40565115714963e+002°)
1.20007370730630e+004	(9.78994464572683e+000dB,1.39927733951803e+002°)
1.22774708278788e+004	(9.70590575791352e+000dB,1.39288103115180e+002°)
1.25605859883190e+004	(9.61965439461519e+000dB,1.38646546422434e+002°)
1.28502297078732e+004	(9.53117754234251e+000dB,1.38003392398904e+002°)
1.31465525333509e+004	(9.44046440362272e+000dB,1.37358974088136e+002°)
1.34497084831303e+004	(9.34750644428081e+000dB,1.36713628214290e+002°)
1.37598551272118e+004	(9.25229742648388e+000dB,1.36067694352305e+002°)
1.40771536691174e+004	(9.15483343348588e+000dB,1.35421514075897e+002°)
1.44017690296787e+004	(9.05511288852492e+000dB,1.34775430070408e+002°)
1.47338699327573e+004	(8.95313655991682e+000dB,1.34129785264739e+002°)
1.50736289929414e+004	(8.84890755837852e+000dB,1.33484921950069e+002°)
1.54212228052648e+004	(8.74243132443660e+000dB,1.32841180904465e+002°)
1.57768320369953e+004	(8.63371560501667e+000dB,1.32198900536000e+002°)
1.61406415215391e+004	(8.52277042411761e+000dB,1.31558416017318e+002°)
1.65128403545105e+004	(8.40960803854302e+000dB,1.30920058482074e+002°)
1.68936219920180e+004	(8.29424289189179e+000dB,1.30284154196000e+002°)
1.72831843512154e+004	(8.17669155397025e+000dB,1.29651023804882e+002°)
1.76817299131727e+004	(8.05697265461522e+000dB,1.29020981601023e+002°)
1.80894658281187e+004	(7.93510681371899e+000dB,1.28394334799733e+002°)
1.85066040231104e+004	(7.81111655838768e+000dB,1.27771382907557e+002°)
1.89333613121856e+004	(7.68502623799036e+000dB,1.27152417104299e+002°)
1.93699595090552e+004	(7.55686193358452e+000dB,1.26537719674551e+002°)
1.98166255423944e+004	(7.42665136082616e+000dB,1.25927563504359e+002°)
2.02735915737921e+004	(7.29442377152108e+000dB,1.25322211607690e+002°)
2.07410951184211e+004	(7.16020984755189e+000dB,1.24721916744905e+002°)
